procedimento,2020,total,municipio_ibge,competencia
0204010098 RADIOGRAFIA DE LARINGE,3,3,130260,2020-06
0204010128 RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),5,5,130260,2020-06
0204010144 RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),184,184,130260,2020-06
0204010179 RADIOGRAFIA PANORAMICA,2,2,130260,2020-06
0204020034 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQUAS),11,11,130260,2020-06
0204020042 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXAO),33,33,130260,2020-06
0204020050 RADIOGRAFIA DE COLUNA CERVICAL FUNCIONAL / DINAMICA,5,5,130260,2020-06
0204020069 RADIOGRAFIA DE COLUNA LOMBO-SACRA,90,90,130260,2020-06
0204020077 RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),8,8,130260,2020-06
0204020085 RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,3,3,130260,2020-06
0204020093 RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),135,135,130260,2020-06
0204020107 RADIOGRAFIA DE COLUNA TORACO-LOMBAR,59,59,130260,2020-06
0204020115 RADIOGRAFIA DE COLUNA TORACO-LOMBAR DINAMICA,11,11,130260,2020-06
0204020123 RADIOGRAFIA DE REGIAO SACRO-COCCIGEA,1,1,130260,2020-06
0204020131 RADIOGRAFIA PANORAMICA DE COLUNA TOTAL- TELESPONDILOGRAFIA ( P/ ESCOLIOSE),1,1,130260,2020-06
0204030030 MAMOGRAFIA,20,20,130260,2020-06
0204030072 RADIOGRAFIA DE COSTELAS (POR HEMITORAX),4,4,130260,2020-06
0204030080 RADIOGRAFIA DE ESOFAGO,5,5,130260,2020-06
0204030129 RADIOGRAFIA DE TORAX (APICO-LORDORTICA),1,1,130260,2020-06
0204030137 RADIOGRAFIA DE TORAX (PA + INSPIRACAO + EXPIRACAO + LATERAL),1,1,130260,2020-06
0204030145 RADIOGRAFIA DE TORAX (PA + LATERAL + OBLIQUA),2375,2375,130260,2020-06
0204030153 RADIOGRAFIA DE TORAX (PA E PERFIL),1332,1332,130260,2020-06
0204030161 RADIOGRAFIA DE TORAX (PA PADRAO OIT),6,6,130260,2020-06
0204030170 RADIOGRAFIA DE TORAX (PA),850,850,130260,2020-06
0204030188 MAMOGRAFIA BILATERAL PARA RASTREAMENTO,465,465,130260,2020-06
0204040019 RADIOGRAFIA DE ANTEBRACO,60,60,130260,2020-06
0204040027 RADIOGRAFIA DE ARTICULACAO ACROMIO-CLAVICULAR,1,1,130260,2020-06
0204040035 RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,6,6,130260,2020-06
0204040051 RADIOGRAFIA DE BRACO,28,28,130260,2020-06
0204040060 RADIOGRAFIA DE CLAVICULA,6,6,130260,2020-06
0204040078 RADIOGRAFIA DE COTOVELO,40,40,130260,2020-06
0204040086 RADIOGRAFIA DE DEDOS DA MAO,2,2,130260,2020-06
0204040094 RADIOGRAFIA DE MAO,70,70,130260,2020-06
0204040116 RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),39,39,130260,2020-06
0204040124 RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),46,46,130260,2020-06
0204050065 HISTEROSSALPINGOGRAFIA,1,1,130260,2020-06
0204050111 RADIOGRAFIA DE ABDOMEN (AP + LATERAL / LOCALIZADA),39,39,130260,2020-06
0204050120 RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),12,12,130260,2020-06
0204050138 RADIOGRAFIA DE ABDOMEN SIMPLES (AP),127,127,130260,2020-06
0204050146 RADIOGRAFIA DE ESTOMAGO E DUODENO,4,4,130260,2020-06
0204050170 URETROCISTOGRAFIA,2,2,130260,2020-06
0204060028 DENSITOMETRIA OSSEA DUO-ENERGETICA DE COLUNA (VERTEBRAS LOMBARES E/OU FEMUR),166,166,130260,2020-06
0204060060 RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,6,6,130260,2020-06
0204060087 RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,49,49,130260,2020-06
0204060095 RADIOGRAFIA DE BACIA,47,47,130260,2020-06
0204060109 RADIOGRAFIA DE CALCANEO,18,18,130260,2020-06
0204060117 RADIOGRAFIA DE COXA,17,17,130260,2020-06
0204060125 RADIOGRAFIA DE JOELHO (AP + LATERAL),66,66,130260,2020-06
0204060133 RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + AXIAL),2,2,130260,2020-06
0204060141 RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + OBLIQUA + 3 AXIAIS),1,1,130260,2020-06
0204060150 RADIOGRAFIA DE PE / DEDOS DO PE,91,91,130260,2020-06
0204060168 RADIOGRAFIA DE PERNA,66,66,130260,2020-06
0205010032 ECOCARDIOGRAFIA TRANSTORACICA,288,288,130260,2020-06
0205010040 ULTRASSONOGRAFIA DOPPLER COLORIDO DE VASOS,53,53,130260,2020-06
0205010059 ULTRASSONOGRAFIA DOPPLER DE FLUXO OBSTETRICO,152,152,130260,2020-06
0205020020 PAQUIMETRIA ULTRASSONICA,73,73,130260,2020-06
0205020038 ULTRASSONOGRAFIA DE ABDOMEN SUPERIOR,166,166,130260,2020-06
0205020046 ULTRASSONOGRAFIA DE ABDOMEN TOTAL,1970,1970,130260,2020-06
0205020054 ULTRASSONOGRAFIA DE APARELHO URINARIO,536,536,130260,2020-06
0205020062 ULTRASSONOGRAFIA DE ARTICULACAO,653,653,130260,2020-06
0205020070 ULTRASSONOGRAFIA DE BOLSA ESCROTAL,79,79,130260,2020-06
0205020089 ULTRASSONOGRAFIA DE GLOBO OCULAR / ORBITA (MONOCULAR),58,58,130260,2020-06
0205020097 ULTRASSONOGRAFIA MAMARIA BILATERAL,555,555,130260,2020-06
0205020100 ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,248,248,130260,2020-06
0205020119 ULTRASSONOGRAFIA DE PROSTATA (VIA TRANSRETAL),77,77,130260,2020-06
0205020127 ULTRASSONOGRAFIA DE TIREOIDE,426,426,130260,2020-06
0205020135 ULTRASSONOGRAFIA DE TORAX (EXTRACARDIACA),1,1,130260,2020-06
0205020143 ULTRASSONOGRAFIA OBSTETRICA,2663,2663,130260,2020-06
0205020151 ULTRASSONOGRAFIA OBSTETRICA C/ DOPPLER COLORIDO E PULSADO,17,17,130260,2020-06
0205020160 ULTRASSONOGRAFIA PELVICA (GINECOLOGICA),184,184,130260,2020-06
0205020178 ULTRASSONOGRAFIA TRANSFONTANELA,46,46,130260,2020-06
0205020186 ULTRASSONOGRAFIA TRANSVAGINAL,1091,1091,130260,2020-06
0206010010 TOMOGRAFIA COMPUTADORIZADA DE COLUNA CERVICAL C/ OU S/ CONTRASTE,87,87,130260,2020-06
0206010028 TOMOGRAFIA COMPUTADORIZADA DE COLUNA LOMBO-SACRA C/ OU S/ CONTRASTE,77,77,130260,2020-06
0206010036 TOMOGRAFIA COMPUTADORIZADA DE COLUNA TORACICA C/ OU S/ CONTRASTE,175,175,130260,2020-06
0206010044 TOMOGRAFIA COMPUTADORIZADA DE FACE / SEIOS DA FACE / ARTICULACOES TEMPORO-MANDIBULARES,151,151,130260,2020-06
0206010052 TOMOGRAFIA COMPUTADORIZADA DO PESCOCO,100,100,130260,2020-06
0206010060 TOMOGRAFIA COMPUTADORIZADA DE SELA TURCICA,1,1,130260,2020-06
0206010079 TOMOGRAFIA COMPUTADORIZADA DO CRANIO,2265,2265,130260,2020-06
0206020015 TOMOGRAFIA COMPUTADORIZADA DE ARTICULACOES DE MEMBRO SUPERIOR,9,9,130260,2020-06
"0206020023 TOMOGRAFIA COMPUTADORIZADA DE SEGMENTOS APENDICULARES - (BRACO, ANTEBRACO, MAO, COXA, PERNA, PE)",19,19,130260,2020-06
0206020031 TOMOGRAFIA COMPUTADORIZADA DE TORAX,3809,3809,130260,2020-06
0206030010 TOMOGRAFIA COMPUTADORIZADA DE ABDOMEN SUPERIOR,2055,2055,130260,2020-06
0206030029 TOMOGRAFIA COMPUTADORIZADA DE ARTICULACOES DE MEMBRO INFERIOR,46,46,130260,2020-06
0206030037 TOMOGRAFIA COMPUTADORIZADA DE PELVE / BACIA / ABDOMEN INFERIOR,1480,1480,130260,2020-06
0207010013 ANGIORESSONANCIA CEREBRAL,14,14,130260,2020-06
0207010021 RESSONANCIA MAGNETICA DE ARTICULACAO TEMPORO-MANDIBULAR (BILATERAL),3,3,130260,2020-06
0207010030 RESSONANCIA MAGNETICA DE COLUNA CERVICAL/PESCOCO,86,86,130260,2020-06
0207010048 RESSONANCIA MAGNETICA DE COLUNA LOMBO-SACRA,286,286,130260,2020-06
0207010056 RESSONANCIA MAGNETICA DE COLUNA TORACICA,37,37,130260,2020-06
0207010064 RESSONANCIA MAGNETICA DE CRANIO,249,249,130260,2020-06
0207010072 RESSONANCIA MAGNETICA DE SELA TURCICA,10,10,130260,2020-06
0207020027 RESSONANCIA MAGNETICA DE MEMBRO SUPERIOR (UNILATERAL),61,61,130260,2020-06
0207020035 RESSONANCIA MAGNETICA DE TORAX,12,12,130260,2020-06
0207030014 RESSONANCIA MAGNETICA DE ABDOMEN SUPERIOR,85,85,130260,2020-06
0207030022 RESSONANCIA MAGNETICA DE BACIA / PELVE / ABDOMEN INFERIOR,199,199,130260,2020-06
0207030030 RESSONANCIA MAGNETICA DE MEMBRO INFERIOR (UNILATERAL),130,130,130260,2020-06
0207030049 RESSONANCIA MAGNETICA DE VIAS BILIARES/COLANGIORRESSONANCIA,20,20,130260,2020-06
0208010025 CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUACAO DE ESTRESSE (MINIMO 3 PROJECOES),48,48,130260,2020-06
0208010033 CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUACAO DE REPOUSO (MINIMO 3 PROJECOES),44,44,130260,2020-06
0208030026 CINTILOGRAFIA DE TIREOIDE COM OU SEM CAPTACAO,1,1,130260,2020-06
0208030042 CINTILOGRAFIA P/ PESQUISA DO CORPO INTEIRO,2,2,130260,2020-06
0208040056 CINTILOGRAFIA RENAL/RENOGRAMA (QUALITATIVA E/OU QUANTITATIVA),2,2,130260,2020-06
0208040099 DETERMINACAO DE FLUXO PLASMATICO RENAL,1,1,130260,2020-06
0208040102 ESTUDO RENAL DINAMICO C/ OU S/ DIURETICO,1,1,130260,2020-06
0208050035 CINTILOGRAFIA DE OSSOS COM OU SEM FLUXO SANGUINEO (CORPO INTEIRO),33,33,130260,2020-06
0209010029 COLONOSCOPIA (COLOSCOPIA),21,21,130260,2020-06
0209010037 ESOFAGOGASTRODUODENOSCOPIA,81,81,130260,2020-06
0209020016 CISTOSCOPIA E/OU URETEROSCOPIA E/OU URETROSCOPIA,9,9,130260,2020-06
0209040017 BRONCOSCOPIA (BRONCOFIBROSCOPIA),4,4,130260,2020-06
0209040025 LARINGOSCOPIA,40,40,130260,2020-06
0209040041 VIDEOLARINGOSCOPIA,49,49,130260,2020-06
0210010070 ARTERIOGRAFIA DE MEMBRO,1,1,130260,2020-06
0210010177 FLEBOGRAFIA DE MEMBRO,5,5,130260,2020-06
0210010185 FLEBOGRAFIA DE CAVA INFERIOR E/OU SUPERIOR,3,3,130260,2020-06
0211020010 CATETERISMO CARDIACO,12,12,130260,2020-06
0211020036 ELETROCARDIOGRAMA,424,424,130260,2020-06
0211020044 MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),6,6,130260,2020-06
0211020052 MONITORIZACAO AMBULATORIAL DE PRESSAO ARTERIAL (MAPA),10,10,130260,2020-06
0211020060 TESTE DE ESFORCO / TESTE ERGOMETRICO,3,3,130260,2020-06
0211030040 AVALIACAO DE FUNCAO E MECANICA RESPIRATORIA,19,19,130260,2020-06
0211030074 AVALIACAO FUNCIONAL MUSCULAR,17,17,130260,2020-06
0211040029 COLPOSCOPIA,133,133,130260,2020-06
0211040061 TOCOCARDIOGRAFIA ANTE-PARTO,771,771,130260,2020-06
0211050024 ELETROENCEFALOGRAFIA EM VIGILIA C/ OU S/ FOTO-ESTIMULO,27,27,130260,2020-06
0211050032 ELETROENCEFALOGRAMA EM SONO INDUZIDO C/ OU S/ MEDICAMENTO (EEG),10,10,130260,2020-06
0211050040 ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG),28,28,130260,2020-06
0211050059 ELETROENCEFALOGRAMA QUANTITATIVO C/ MAPEAMENTO (EEG),5,5,130260,2020-06
0211060011 BIOMETRIA ULTRASSONICA (MONOCULAR),39,39,130260,2020-06
0211060020 BIOMICROSCOPIA DE FUNDO DE OLHO,413,413,130260,2020-06
0211060038 CAMPIMETRIA COMPUTADORIZADA OU MANUAL COM GRAFICO,130,130,130260,2020-06
0211060054 CERATOMETRIA,26,26,130260,2020-06
0211060062 CURVA DIARIA DE PRESSAO OCULAR CDPO (MINIMO 3 MEDIDAS),89,89,130260,2020-06
0211060100 FUNDOSCOPIA,95,95,130260,2020-06
0211060119 GONIOSCOPIA,120,120,130260,2020-06
0211060127 MAPEAMENTO DE RETINA,431,431,130260,2020-06
0211060143 MICROSCOPIA ESPECULAR DE CORNEA,60,60,130260,2020-06
0211060151 POTENCIAL DE ACUIDADE VISUAL,21,21,130260,2020-06
0211060178 RETINOGRAFIA COLORIDA BINOCULAR,121,121,130260,2020-06
0211060186 RETINOGRAFIA FLUORESCENTE BINOCULAR,20,20,130260,2020-06
0211060224 TESTE DE VISAO DE CORES,17,17,130260,2020-06
0211060240 TESTE P/ ADAPTACAO DE LENTE DE CONTATO,1,1,130260,2020-06
0211060259 TONOMETRIA,288,288,130260,2020-06
0211060267 TOPOGRAFIA COMPUTADORIZADA DE CORNEA,56,56,130260,2020-06
0211060283 TOMOGRAFIA DE COERENCIA OPTICA,6,6,130260,2020-06
0211070025 AUDIOMETRIA DE REFORCO VISUAL (VIA AEREA / OSSEA),2,2,130260,2020-06
0211070033 AUDIOMETRIA EM CAMPO LIVRE,15,15,130260,2020-06
0211070041 AUDIOMETRIA TONAL LIMIAR (VIA AEREA / OSSEA),320,320,130260,2020-06
0211070050 AVALIACAO AUDITIVA COMPORTAMENTAL,1,1,130260,2020-06
0211070076 AVALIACAO DE LINGUAGEM ORAL,1,1,130260,2020-06
0211070092 AVALIACAO P/ DIAGNOSTICO DE DEFICIENCIA AUDITIVA,155,155,130260,2020-06
0211070106 AVALIACAO P/ DIAGNOSTICO DIFERENCIAL DE DEFICIENCIA AUDITIVA,10,10,130260,2020-06
0211070114 AVALIACAO VOCAL,2,2,130260,2020-06
0211070149 EMISSOES OTOACUSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),63,63,130260,2020-06
0211070157 ESTUDO DE EMISSOES OTOACUSTICAS EVOCADAS TRANSITORIAS E PRODUTOS DE DISTORCAO (EOA),81,81,130260,2020-06
0211070203 IMITANCIOMETRIA,328,328,130260,2020-06
0211070211 LOGOAUDIOMETRIA (LDV-IRF-LRF),301,301,130260,2020-06
0211070262 POTENCIAL EVOCADO AUDITIVO DE CURTA MEDIA E LONGA LATENCIA,7,7,130260,2020-06
0211070270 POTENCIAL EVOCADO AUDITIVO PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),158,158,130260,2020-06
0211070297 REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MAIOR DE 3 ANOS,70,70,130260,2020-06
0211070319 SELECAO E VERIFICACAO DE BENEFICIO DO AASI,210,210,130260,2020-06
0211070351 TESTES VESTIBULARES / OTONEUROLOGICOS,16,16,130260,2020-06
0211090018 AVALIACAO URODINAMICA COMPLETA,92,92,130260,2020-06
0211090042 CISTOMETRIA SIMPLES,10,10,130260,2020-06
0211090069 PERFIL DE PRESSAO URETRAL,3,3,130260,2020-06
0211090077 UROFLUXOMETRIA,10,10,130260,2020-06
0212010026 EXAMES PRE-TRANSFUSIONAIS I,1486,1486,130260,2020-06
0212010034 EXAMES PRE-TRANSFUSIONAIS II,1446,1446,130260,2020-06
0213010054 EXAME PARASITOLOGICO DIRETO P/ LEISHMANIAS (LEISHMANIOSE TEGUMENTAR AMERICANA),14,14,130260,2020-06
0213010135 HISTOPATOLOGIA P/ IDENTIFICACAO DE HEPATITE B,52,52,130260,2020-06
0213010143 HISTOPATOLOGIA P/ IDENTIFICACAO DE HEPATITE C,97,97,130260,2020-06
0213010577 TESTE DE ELISA IGG P/ IDENTIFICACAO DO TOXOPLASMA GONDII (TOXOPLASMOSE),38,38,130260,2020-06
0213010720 PESQUISA DE SARS-COV-2 POR RT - PCR,1660,1660,130260,2020-06
0214010015 GLICEMIA CAPILAR,3,3,130260,2020-06
0214010040 TESTE RAPIDO PARA DETECCAO DE HIV NA GESTANTE OU PAI/PARCEIRO,495,495,130260,2020-06
0214010058 TESTE RAPIDO PARA DETECCAO DE INFECCAO PELO HIV,414,414,130260,2020-06
0214010066 TESTE RAPIDO DE GRAVIDEZ,1,1,130260,2020-06
0214010074 TESTE RAPIDO PARA SIFILIS,233,233,130260,2020-06
0214010082 TESTE RAPIDO PARA SIFILIS NA GESTANTE OU PAI/PARCEIRO,440,440,130260,2020-06
0214010090 TESTE RAPIDO PARA DETECCAO DE HEPATITE C,728,728,130260,2020-06
0214010104 TESTE RAPIDO PARA DETECCAO DE INFECCAO PELO HBV,489,489,130260,2020-06
0214010120 TESTE RAPIDO PARA DENGUE IGG/IGM,15,15,130260,2020-06
0214010163 TESTE RAPIDO PARA DETECCAO DE SARS-COVID-2,5814,5814,130260,2020-06
0301010013 CONSULTA AO PACIENTE CURADO DE TUBERCULOSE (TRATAMENTO SUPERVISIONADO),2,2,130260,2020-06
0301010030 CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENCAO PRIMARIA (EXCETO MEDICO),2,2,130260,2020-06
0301010048 CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENCAO ESPECIALIZADA (EXCETO MEDICO),6509,6509,130260,2020-06
0301010064 CONSULTA MEDICA EM ATENCAO PRIMARIA,5,5,130260,2020-06
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,7122,7122,130260,2020-06
"0301010102 CONSULTA PARA DIAGNOSTICO/REAVALIACAO DE GLAUCOMA (TONOMETRIA, FUNDOSCOPIA E CAMPIMETRIA)",131,131,130260,2020-06
0301010137 CONSULTA/ATENDIMENTO DOMICILIAR,1,1,130260,2020-06
0301010234 CONSULTA PRE-NATAL DO PARCEIRO,5,5,130260,2020-06
0301020035 EMISSAO DE PARECER SOBRE NEXO CAUSAL,22,22,130260,2020-06
"0301040028 ATENDIMENTO CLINICO PARA INDICACAO, FORNECIMENTO E INSERCAO DO DISPOSITIVO INTRA-UTERINO (DIU)",1,1,130260,2020-06
0301040044 TERAPIA INDIVIDUAL,351,351,130260,2020-06
0301040052 ATENDIMENTO MULTIPROFISSIONAL PARA ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL,61,61,130260,2020-06
0301040079 ESCUTA INICIAL / ORIENTACAO (ACOLHIMENTO A DEMANDA ESPONT NEA),43,43,130260,2020-06
0301060029 ATENDIMENTO DE URGENCIA C/ OBSERVACAO ATE 24 HORAS EM ATENCAO ESPECIALIZADA,2953,2953,130260,2020-06
0301060061 ATENDIMENTO DE URGENCIA EM ATENCAO ESPECIALIZADA,6024,6024,130260,2020-06
0301060096 ATENDIMENTO MEDICO EM UNIDADE DE PRONTO ATENDIMENTO,14310,14310,130260,2020-06
0301060100 ATENDIMENTO ORTOPEDICO COM IMOBILIZACAO PROVISORIA,30,30,130260,2020-06
0301060118 ACOLHIMENTO COM CLASSIFICACAO DE RISCO,4279,4279,130260,2020-06
0301070024 ACOMPANHAMENTO DE PACIENTE EM REABILITACAO EM COMUNICACAO ALTERNATIVA,3,3,130260,2020-06
0301070032 ACOMPANHAMENTO DE PACIENTE P/ ADAPTACAO DE APARELHO DE AMPLIFICACAO SONORA INDIVIDUAL (AASI) UNI / B,264,264,130260,2020-06
0301070040 ACOMPANHAMENTO NEUROPSICOLOGICO DE PACIENTE EM REABILITACAO,45,45,130260,2020-06
0301070059 ACOMPANHAMENTO PSICOPEDAGOGICO DE PACIENTE EM REABILITACAO,13,13,130260,2020-06
0301070067 ATENDIMENTO / ACOMPANHAMENTO EM REABILITACAO NAS MULTIPLAS DEFICIENCIAS,77,77,130260,2020-06
0301070075 ATENDIMENTO / ACOMPANHAMENTO DE PACIENTE EM REABILITACAO DO DESENVOLVIMENTO NEUROPSICOMOTOR,128,128,130260,2020-06
0301070105 ATENDIMENTO/ACOMPANHAMENTO INTENSIVO DE PACIENTE EM REABILITACAO FISICA (1 TURNO PACIENTE-DIA - 15,7,7,130260,2020-06
0301070113 TERAPIA FONOAUDIOLOGICA INDIVIDUAL,1133,1133,130260,2020-06
0301070121 TRATAMENTO INTENSIVO DE PACIENTE EM REABILITACAO FISICA (1 TURNO PACIENTE- DIA - 20 ATENDIMENTOS-M,108,108,130260,2020-06
0301080020 ACOLHIMENTO NOTURNO DE PACIENTE EM CENTRO DE ATENCAO PSICOSSOCIAL,10,10,130260,2020-06
0301080143 ATENDIMENTO EM OFICINA TERAPEUTICA I - SAUDE MENTAL,2,2,130260,2020-06
0301080178 ATENDIMENTO INDIVIDUAL EM PSICOTERAPIA,111,111,130260,2020-06
0301080194 ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENCAO PSICOSSOCIAL,185,185,130260,2020-06
0301080208 ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENCAO PSICOSSOCIAL,4248,4248,130260,2020-06
0301080216 ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENCAO PSICOSSOCIAL,266,266,130260,2020-06
0301080224 ATENDIMENTO FAMILIAR EM CENTRO DE ATENCAO PSICOSSOCIAL,965,965,130260,2020-06
0301080232 ACOLHIMENTO INICIAL POR CENTRO DE ATENCAO PSICOSSOCIAL,405,405,130260,2020-06
0301080240 ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENCAO PSICOSSOCIAL E/OU FAMILIARES,82,82,130260,2020-06
0301080275 PRATICAS CORPORAIS EM CENTRO DE ATENCAO PSICOSSOCIAL,52,52,130260,2020-06
0301080283 PRATICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENCAO PSICOSSOCIAL,50,50,130260,2020-06
0301080291 ATENCAO AS SITUACOES DE CRISE,39,39,130260,2020-06
0301080321 ACOMPANHAMENTO DE SERVICO RESIDENCIAL TERAPEUTICO POR CENTRO DE ATENCAO PSICOSSOCIAL,25,25,130260,2020-06
0301080348 ACOES DE REABILITACAO PSICOSSOCIAL,156,156,130260,2020-06
0301080356 PROMOCAO DE CONTRATUALIDADE NO TERRITORIO,108,108,130260,2020-06
0301100012 ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA,8223,8223,130260,2020-06
0301100020 ADMINISTRACAO DE MEDICAMENTOS EM ATENCAO BASICA (POR PACIENTE),3728,3728,130260,2020-06
0301100039 AFERICAO DE PRESSAO ARTERIAL,780,780,130260,2020-06
0301100055 CATETERISMO VESICAL DE DEMORA,8,8,130260,2020-06
0301100063 CUIDADOS COM ESTOMAS,325,325,130260,2020-06
0301100101 INALACAO / NEBULIZACAO,74,74,130260,2020-06
0301100144 OXIGENOTERAPIA POR DIA,2,2,130260,2020-06
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),12,12,130260,2020-06
0301100179 SONDAGEM GASTRICA,32,32,130260,2020-06
0301130019 AVALIACAO CLINICA E ELETRONICA DE DISPOSITIVO ELETRICO CARDIACO IMPLANTAVEL,178,178,130260,2020-06
0302020012 ATENDIMENTO FISIOTERAPEUTICO DE PACIENTE COM CUIDADOS PALIATIVOS,2,2,130260,2020-06
0302020020 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE ONCOLOGICO CLINICO,28,28,130260,2020-06
0302020039 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE NO PRE E POS CIRURGIA ONCOLOGICA,10,10,130260,2020-06
0302040013 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO RESPIRATORIO COM COMPLICACOES SISTEMICAS,447,447,130260,2020-06
0302040021 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO RESPIRATORIO SEM COMPLICACOES SISTEMICAS,15,15,130260,2020-06
0302040030 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO CLINICO CARDIOVASCULAR,7,7,130260,2020-06
0302040048 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE PRE/POS CIRURGIA CARDIOVASCULAR,37,37,130260,2020-06
0302040056 ATENDIMENTO FISIOTERAPEUTICO NAS DISFUNCOES VASCULARES PERIFERICAS,1,1,130260,2020-06
0302050019 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES NO PRE E POS-OPERATORIO NAS DISFUNCOES MUSCULO ESQUE,429,429,130260,2020-06
0302050027 ATENDIMENTO FISIOTERAPEUTICO NAS ALTERACOES MOTORAS,1638,1638,130260,2020-06
0302060014 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES COM DISTURBIOS NEURO-CINETICO-FUNCIONAIS SEM COMPLICAC,124,124,130260,2020-06
0302060022 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES COM DISTURBIOS NEURO-CINETICO-FUNCIONAIS COM COMPLICAC,16,16,130260,2020-06
0302060030 ATENDIMENTO FISIOTERAPEUTICO NAS DESORDENS DO DESENVOLVIMENTO NEURO MOTOR,27,27,130260,2020-06
0302060057 ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE NO PRE/POS-OPERATORIO DE NEUROCIRURGIA,33,33,130260,2020-06
0303020016 PULSOTERAPIA I (POR APLICACAO),50,50,130260,2020-06
0303020024 PULSOTERAPIA II (POR APLICACAO),24,24,130260,2020-06
0303050012 ACOMPANHAMENTO E AVALIACAO DE GLAUCOMA POR FUNDOSCOPIA E TONOMETRIA,118,118,130260,2020-06
0303050039 TRATAMENTO OFTALMOLOGICO DE PACIENTE C/ GLAUCOMA BINOCULAR (1¶¦ LINHA ),25,25,130260,2020-06
0303050047 TRATAMENTO OFTALMOLOGICO DE PACIENTE C/ GLAUCOMA BINOCULAR (2¶¦ LINHA),1,1,130260,2020-06
0303050055 TRATAMENTO OFTALMOLOGICO DE PACIENTE C/ GLAUCOMA BINOCULAR (3 ¶¦ LINHA),5,5,130260,2020-06
0303050071 TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA MONOCULAR (2¶¦ LINHA),1,1,130260,2020-06
0303050160 TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA - 1¶¦ LINHA ASSOCIADA A 2¶¦ LINHA - BINOCULAR,47,47,130260,2020-06
0303050187 TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA - 1¶¦ LINHA ASSOCIADA A 3¶¦ LINHA - BINOCULAR,2,2,130260,2020-06
"0303050217 TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA MONOCULAR- ASSOCIACAO DE 1¶¦, 2¶¦ E 3¶¦ LINHAS",6,6,130260,2020-06
"0303050225 TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA BINOCULAR - ASSOCIACAO 1¶¦, 2¶¦ E 3¶¦ LINHAS",39,39,130260,2020-06
0303070030 REMOCAO MANUAL DE FECALOMA,1,1,130260,2020-06
