procedimento,2021,total,municipio_ibge,competencia
0202080102 CULTURA P/ HERPESVIRUS,1,1,130260,2021-02
0202080110 CULTURA PARA BAAR,12,12,130260,2021-02
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,15,15,130260,2021-02
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,50,50,130260,2021-02
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),76,76,130260,2021-02
0202080153 HEMOCULTURA,34,34,130260,2021-02
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,7,7,130260,2021-02
0202080218 PESQUISA DE HELICOBACTER PYLORI,9,9,130260,2021-02
0202080226 PESQUISA DE LEPTOSPIRAS,1,1,130260,2021-02
0202080234 PESQUISA DE TREPONEMA PALLIDUM,6,6,130260,2021-02
0202090019 ACIDO URICO LIQUIDO NO SINOVIAL E DERRAMES,1,1,130260,2021-02
0202090035 CITOLOGIA P/ CLAMIDIA,3,3,130260,2021-02
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2021-02
0202090060 CONTAGEM GLOBAL DE CELULAS NO LIQUOR,2,2,130260,2021-02
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,2,2,130260,2021-02
0202090094 DOSAGEM DE FOSFATASE ALCALINA NO ESPERMA,15,15,130260,2021-02
0202090108 DOSAGEM DE FRUTOSE,1,1,130260,2021-02
0202090124 DOSAGEM DE GLICOSE NO LIQUIDO SINOVIAL E DERRAMES,1,1,130260,2021-02
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),1,1,130260,2021-02
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),1,1,130260,2021-02
"0202090299 PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS (SOROTIP",4,4,130260,2021-02
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,137,137,130260,2021-02
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),8,8,130260,2021-02
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),11,11,130260,2021-02
0202110141 DOSAGEM DE CLORETO NO SUOR,3,3,130260,2021-02
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,1384,1384,130260,2021-02
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,59,59,130260,2021-02
0202120040 IDENTIFICACAO DE ANTICORPOS SERICOS IRREGULARES C/ PAINEL DE HEMACIAS,1,1,130260,2021-02
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),1380,1380,130260,2021-02
0202120090 TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),31,31,130260,2021-02
0203010019 EXAME CITOPATOLOGICO CERVICO-VAGINAL/MICROFLORA,980,980,130260,2021-02
0203010027 EXAME CITOPATOLOGICO HORMONAL SERIADO (MINIMO 3 COLETAS),1,1,130260,2021-02
0203010035 EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),45,45,130260,2021-02
0203010043 EXAME CITOPATOLOGICO DE MAMA,1,1,130260,2021-02
0203010086 EXAME CITOPATOLOGICO CERVICO VAGINAL/MICROFLORA-RASTREAMENTO,4144,4144,130260,2021-02
0203020014 DETERMINACAO DE RECEPTORES TUMORAIS HORMONAIS,10,10,130260,2021-02
0203020022 EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - PECA CIRURGICA,1,1,130260,2021-02
0203020030 EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PECA CIRURGICA OU POR BIOPSIA (EXCETO COL,480,480,130260,2021-02
0203020049 IMUNOHISTOQUIMICA DE NEOPLASIAS MALIGNAS (POR MARCADOR),59,59,130260,2021-02
0203020073 EXAME ANATOMOPATOLOGICO DE MAMA - PECA CIRURGICA,1,1,130260,2021-02
0203020081 EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - BIOPSIA,1,1,130260,2021-02
0204010047 RADIOGRAFIA DE ARCADA ZIGOMATICO-MALAR (AP+ OBLIQUAS),1,1,130260,2021-02
0204010055 RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,4,4,130260,2021-02
0204010063 RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),28,28,130260,2021-02
0204010071 RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLIQUA / BRETTON + HIRTZ),12,12,130260,2021-02
0204010080 RADIOGRAFIA DE CRANIO (PA + LATERAL),33,33,130260,2021-02
0204010098 RADIOGRAFIA DE LARINGE,1,1,130260,2021-02
0204010110 RADIOGRAFIA DE MAXILAR (PA + OBLIQUA),1,1,130260,2021-02
0204010128 RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),5,5,130260,2021-02
0204010144 RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),76,76,130260,2021-02
0204010160 RADIOGRAFIA OCLUSAL,30,30,130260,2021-02
0204010179 RADIOGRAFIA PANORAMICA,1,1,130260,2021-02
0204010217 RADIOGRAFIA INTERPROXIMAL (BITE WING),36,36,130260,2021-02
0204010225 RADIOGRAFIA PERIAPICAL,40,40,130260,2021-02
0204020034 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQUAS),76,76,130260,2021-02
0204020042 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXAO),28,28,130260,2021-02
0204020050 RADIOGRAFIA DE COLUNA CERVICAL FUNCIONAL / DINAMICA,8,8,130260,2021-02
0204020069 RADIOGRAFIA DE COLUNA LOMBO-SACRA,373,373,130260,2021-02
0204020077 RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),2,2,130260,2021-02
0204020085 RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,7,7,130260,2021-02
0204020093 RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),214,214,130260,2021-02
0204020107 RADIOGRAFIA DE COLUNA TORACO-LOMBAR,143,143,130260,2021-02
0204020115 RADIOGRAFIA DE COLUNA TORACO-LOMBAR DINAMICA,9,9,130260,2021-02
0204020123 RADIOGRAFIA DE REGIAO SACRO-COCCIGEA,11,11,130260,2021-02
0204020131 RADIOGRAFIA PANORAMICA DE COLUNA TOTAL- TELESPONDILOGRAFIA ( P/ ESCOLIOSE),3,3,130260,2021-02
0204030030 MAMOGRAFIA,112,112,130260,2021-02
0204030072 RADIOGRAFIA DE COSTELAS (POR HEMITORAX),4,4,130260,2021-02
0204030080 RADIOGRAFIA DE ESOFAGO,4,4,130260,2021-02
0204030129 RADIOGRAFIA DE TORAX (APICO-LORDORTICA),1,1,130260,2021-02
0204030137 RADIOGRAFIA DE TORAX (PA + INSPIRACAO + EXPIRACAO + LATERAL),6,6,130260,2021-02
0204030145 RADIOGRAFIA DE TORAX (PA + LATERAL + OBLIQUA),384,384,130260,2021-02
0204030153 RADIOGRAFIA DE TORAX (PA E PERFIL),2837,2837,130260,2021-02
0204030161 RADIOGRAFIA DE TORAX (PA PADRAO OIT),81,81,130260,2021-02
0204030170 RADIOGRAFIA DE TORAX (PA),2142,2142,130260,2021-02
0204030188 MAMOGRAFIA BILATERAL PARA RASTREAMENTO,1281,1281,130260,2021-02
0204040019 RADIOGRAFIA DE ANTEBRACO,90,90,130260,2021-02
0204040027 RADIOGRAFIA DE ARTICULACAO ACROMIO-CLAVICULAR,3,3,130260,2021-02
0204040035 RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,5,5,130260,2021-02
0204040051 RADIOGRAFIA DE BRACO,52,52,130260,2021-02
0204040060 RADIOGRAFIA DE CLAVICULA,26,26,130260,2021-02
0204040078 RADIOGRAFIA DE COTOVELO,41,41,130260,2021-02
0204040086 RADIOGRAFIA DE DEDOS DA MAO,9,9,130260,2021-02
0204040094 RADIOGRAFIA DE MAO,134,134,130260,2021-02
0204040108 RADIOGRAFIA DE MAO E PUNHO (P/ DETERMINACAO DE IDADE OSSEA),39,39,130260,2021-02
0204040116 RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),76,76,130260,2021-02
0204040124 RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),99,99,130260,2021-02
0204050065 HISTEROSSALPINGOGRAFIA,21,21,130260,2021-02
0204050111 RADIOGRAFIA DE ABDOMEN (AP + LATERAL / LOCALIZADA),11,11,130260,2021-02
0204050120 RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),10,10,130260,2021-02
0204050138 RADIOGRAFIA DE ABDOMEN SIMPLES (AP),95,95,130260,2021-02
0204050146 RADIOGRAFIA DE ESTOMAGO E DUODENO,4,4,130260,2021-02
0204050170 URETROCISTOGRAFIA,1,1,130260,2021-02
0204060028 DENSITOMETRIA OSSEA DUO-ENERGETICA DE COLUNA (VERTEBRAS LOMBARES E/OU FEMUR),101,101,130260,2021-02
0204060036 ESCANOMETRIA,16,16,130260,2021-02
0204060060 RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,35,35,130260,2021-02
0204060079 RADIOGRAFIA DE ARTICULACAO SACRO-ILIACA,6,6,130260,2021-02
0204060087 RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,95,95,130260,2021-02
0204060095 RADIOGRAFIA DE BACIA,147,147,130260,2021-02
0204060109 RADIOGRAFIA DE CALCANEO,40,40,130260,2021-02
0204060117 RADIOGRAFIA DE COXA,77,77,130260,2021-02
0204060125 RADIOGRAFIA DE JOELHO (AP + LATERAL),218,218,130260,2021-02
0204060133 RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + AXIAL),75,75,130260,2021-02
0204060141 RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + OBLIQUA + 3 AXIAIS),17,17,130260,2021-02
0204060150 RADIOGRAFIA DE PE / DEDOS DO PE,136,136,130260,2021-02
0204060168 RADIOGRAFIA DE PERNA,163,163,130260,2021-02
0205010016 ECOCARDIOGRAFIA DE ESTRESSE,46,46,130260,2021-02
0205010032 ECOCARDIOGRAFIA TRANSTORACICA,211,211,130260,2021-02
0205010040 ULTRASSONOGRAFIA DOPPLER COLORIDO DE VASOS,124,124,130260,2021-02
0205010059 ULTRASSONOGRAFIA DOPPLER DE FLUXO OBSTETRICO,148,148,130260,2021-02
0205020020 PAQUIMETRIA ULTRASSONICA,104,104,130260,2021-02
0205020038 ULTRASSONOGRAFIA DE ABDOMEN SUPERIOR,248,248,130260,2021-02
0205020046 ULTRASSONOGRAFIA DE ABDOMEN TOTAL,2114,2114,130260,2021-02
0205020054 ULTRASSONOGRAFIA DE APARELHO URINARIO,554,554,130260,2021-02
0205020062 ULTRASSONOGRAFIA DE ARTICULACAO,332,332,130260,2021-02
0205020070 ULTRASSONOGRAFIA DE BOLSA ESCROTAL,28,28,130260,2021-02
0205020089 ULTRASSONOGRAFIA DE GLOBO OCULAR / ORBITA (MONOCULAR),350,350,130260,2021-02
0205020097 ULTRASSONOGRAFIA MAMARIA BILATERAL,541,541,130260,2021-02
0205020100 ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,262,262,130260,2021-02
0205020119 ULTRASSONOGRAFIA DE PROSTATA (VIA TRANSRETAL),53,53,130260,2021-02
0205020127 ULTRASSONOGRAFIA DE TIREOIDE,397,397,130260,2021-02
0205020135 ULTRASSONOGRAFIA DE TORAX (EXTRACARDIACA),5,5,130260,2021-02
0205020143 ULTRASSONOGRAFIA OBSTETRICA,2662,2662,130260,2021-02
0205020151 ULTRASSONOGRAFIA OBSTETRICA C/ DOPPLER COLORIDO E PULSADO,19,19,130260,2021-02
0205020160 ULTRASSONOGRAFIA PELVICA (GINECOLOGICA),170,170,130260,2021-02
0205020178 ULTRASSONOGRAFIA TRANSFONTANELA,22,22,130260,2021-02
0205020186 ULTRASSONOGRAFIA TRANSVAGINAL,1221,1221,130260,2021-02
0206010010 TOMOGRAFIA COMPUTADORIZADA DE COLUNA CERVICAL C/ OU S/ CONTRASTE,47,47,130260,2021-02
0206010028 TOMOGRAFIA COMPUTADORIZADA DE COLUNA LOMBO-SACRA C/ OU S/ CONTRASTE,46,46,130260,2021-02
0206010036 TOMOGRAFIA COMPUTADORIZADA DE COLUNA TORACICA C/ OU S/ CONTRASTE,28,28,130260,2021-02
0206010044 TOMOGRAFIA COMPUTADORIZADA DE FACE / SEIOS DA FACE / ARTICULACOES TEMPORO-MANDIBULARES,135,135,130260,2021-02
0206010052 TOMOGRAFIA COMPUTADORIZADA DO PESCOCO,116,116,130260,2021-02
0206010060 TOMOGRAFIA COMPUTADORIZADA DE SELA TURCICA,2,2,130260,2021-02
0206010079 TOMOGRAFIA COMPUTADORIZADA DO CRANIO,1203,1203,130260,2021-02
0206020015 TOMOGRAFIA COMPUTADORIZADA DE ARTICULACOES DE MEMBRO SUPERIOR,22,22,130260,2021-02
"0206020023 TOMOGRAFIA COMPUTADORIZADA DE SEGMENTOS APENDICULARES - (BRACO, ANTEBRACO, MAO, COXA, PERNA, PE)",15,15,130260,2021-02
0206020031 TOMOGRAFIA COMPUTADORIZADA DE TORAX,5753,5753,130260,2021-02
0206030010 TOMOGRAFIA COMPUTADORIZADA DE ABDOMEN SUPERIOR,1526,1526,130260,2021-02
0206030029 TOMOGRAFIA COMPUTADORIZADA DE ARTICULACOES DE MEMBRO INFERIOR,61,61,130260,2021-02
0206030037 TOMOGRAFIA COMPUTADORIZADA DE PELVE / BACIA / ABDOMEN INFERIOR,1143,1143,130260,2021-02
0207010013 ANGIORESSONANCIA CEREBRAL,39,39,130260,2021-02
0207010021 RESSONANCIA MAGNETICA DE ARTICULACAO TEMPORO-MANDIBULAR (BILATERAL),4,4,130260,2021-02
0207010030 RESSONANCIA MAGNETICA DE COLUNA CERVICAL/PESCOCO,99,99,130260,2021-02
0207010048 RESSONANCIA MAGNETICA DE COLUNA LOMBO-SACRA,297,297,130260,2021-02
0207010056 RESSONANCIA MAGNETICA DE COLUNA TORACICA,48,48,130260,2021-02
0207010064 RESSONANCIA MAGNETICA DE CRANIO,353,353,130260,2021-02
0207010072 RESSONANCIA MAGNETICA DE SELA TURCICA,17,17,130260,2021-02
0207020027 RESSONANCIA MAGNETICA DE MEMBRO SUPERIOR (UNILATERAL),42,42,130260,2021-02
0207020035 RESSONANCIA MAGNETICA DE TORAX,5,5,130260,2021-02
0207030014 RESSONANCIA MAGNETICA DE ABDOMEN SUPERIOR,119,119,130260,2021-02
0207030022 RESSONANCIA MAGNETICA DE BACIA / PELVE / ABDOMEN INFERIOR,227,227,130260,2021-02
0207030030 RESSONANCIA MAGNETICA DE MEMBRO INFERIOR (UNILATERAL),141,141,130260,2021-02
0207030049 RESSONANCIA MAGNETICA DE VIAS BILIARES/COLANGIORRESSONANCIA,37,37,130260,2021-02
0208010025 CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUACAO DE ESTRESSE (MINIMO 3 PROJECOES),54,54,130260,2021-02
0208010033 CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUACAO DE REPOUSO (MINIMO 3 PROJECOES),55,55,130260,2021-02
0208010084 CINTILOGRAFIA SINCRONIZADA DE CAMARAS CARDIACAS EM SITUACAO DE REPOUSO (VENTRICULOGRAFIA),1,1,130260,2021-02
0208040056 CINTILOGRAFIA RENAL/RENOGRAMA (QUALITATIVA E/OU QUANTITATIVA),6,6,130260,2021-02
0208040099 DETERMINACAO DE FLUXO PLASMATICO RENAL,3,3,130260,2021-02
0208040102 ESTUDO RENAL DINAMICO C/ OU S/ DIURETICO,3,3,130260,2021-02
0208050035 CINTILOGRAFIA DE OSSOS COM OU SEM FLUXO SANGUINEO (CORPO INTEIRO),52,52,130260,2021-02
0208090010 CINTILOGRAFIA DE CORPO INTEIRO C/ GALIO 67 P/ PESQUISA DE NEOPLASIAS,1,1,130260,2021-02
0209010010 COLANGIOPANCREATOGRAFIA RETROGRADA (VIA ENDOSCOPICA),1,1,130260,2021-02
0209010029 COLONOSCOPIA (COLOSCOPIA),14,14,130260,2021-02
0209010037 ESOFAGOGASTRODUODENOSCOPIA,41,41,130260,2021-02
0209010053 RETOSSIGMOIDOSCOPIA,8,8,130260,2021-02
0209020016 CISTOSCOPIA E/OU URETEROSCOPIA E/OU URETROSCOPIA,6,6,130260,2021-02
0209040017 BRONCOSCOPIA (BRONCOFIBROSCOPIA),1,1,130260,2021-02
0209040025 LARINGOSCOPIA,40,40,130260,2021-02
0209040041 VIDEOLARINGOSCOPIA,34,34,130260,2021-02
0210010070 ARTERIOGRAFIA DE MEMBRO,6,6,130260,2021-02
0210010096 ARTERIOGRAFIA P/ INVESTIGACAO DE DOENCA ARTERIOSCLEROTICA AORTO-ILIACA E DISTAL,2,2,130260,2021-02
0210010177 FLEBOGRAFIA DE MEMBRO,6,6,130260,2021-02
0210010185 FLEBOGRAFIA DE CAVA INFERIOR E/OU SUPERIOR,8,8,130260,2021-02
0211020010 CATETERISMO CARDIACO,47,47,130260,2021-02
0211020036 ELETROCARDIOGRAMA,596,596,130260,2021-02
0211020044 MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),2,2,130260,2021-02
0211020052 MONITORIZACAO AMBULATORIAL DE PRESSAO ARTERIAL (MAPA),1,1,130260,2021-02
"0211030023 AVALIACAO CINETICA, CINEMATICA E DE PARAMETROS LINEARES",1,1,130260,2021-02
0211030040 AVALIACAO DE FUNCAO E MECANICA RESPIRATORIA,337,337,130260,2021-02
0211030066 AVALIACAO DE MOVIMENTO (POR IMAGEM),1,1,130260,2021-02
0211030074 AVALIACAO FUNCIONAL MUSCULAR,35,35,130260,2021-02
0211040029 COLPOSCOPIA,98,98,130260,2021-02
0211040061 TOCOCARDIOGRAFIA ANTE-PARTO,92,92,130260,2021-02
0211050024 ELETROENCEFALOGRAFIA EM VIGILIA C/ OU S/ FOTO-ESTIMULO,27,27,130260,2021-02
0211050032 ELETROENCEFALOGRAMA EM SONO INDUZIDO C/ OU S/ MEDICAMENTO (EEG),35,35,130260,2021-02
0211050040 ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG),104,104,130260,2021-02
0211050059 ELETROENCEFALOGRAMA QUANTITATIVO C/ MAPEAMENTO (EEG),15,15,130260,2021-02
0211060011 BIOMETRIA ULTRASSONICA (MONOCULAR),158,158,130260,2021-02
0211060020 BIOMICROSCOPIA DE FUNDO DE OLHO,183,183,130260,2021-02
0211060038 CAMPIMETRIA COMPUTADORIZADA OU MANUAL COM GRAFICO,151,151,130260,2021-02
0211060054 CERATOMETRIA,43,43,130260,2021-02
0211060062 CURVA DIARIA DE PRESSAO OCULAR CDPO (MINIMO 3 MEDIDAS),161,161,130260,2021-02
0211060100 FUNDOSCOPIA,243,243,130260,2021-02
0211060119 GONIOSCOPIA,82,82,130260,2021-02
0211060127 MAPEAMENTO DE RETINA,303,303,130260,2021-02
0211060135 MEDIDA DE OFUSCAMENTO E CONTRASTE,2,2,130260,2021-02
0211060143 MICROSCOPIA ESPECULAR DE CORNEA,179,179,130260,2021-02
0211060151 POTENCIAL DE ACUIDADE VISUAL,6,6,130260,2021-02
0211060178 RETINOGRAFIA COLORIDA BINOCULAR,99,99,130260,2021-02
0211060224 TESTE DE VISAO DE CORES,36,36,130260,2021-02
0211060232 TESTE ORTOPTICO,13,13,130260,2021-02
0211060259 TONOMETRIA,560,560,130260,2021-02
0211060267 TOPOGRAFIA COMPUTADORIZADA DE CORNEA,85,85,130260,2021-02
0211060283 TOMOGRAFIA DE COERENCIA OPTICA,12,12,130260,2021-02
0211070025 AUDIOMETRIA DE REFORCO VISUAL (VIA AEREA / OSSEA),9,9,130260,2021-02
0211070033 AUDIOMETRIA EM CAMPO LIVRE,42,42,130260,2021-02
0211070041 AUDIOMETRIA TONAL LIMIAR (VIA AEREA / OSSEA),668,668,130260,2021-02
0211070050 AVALIACAO AUDITIVA COMPORTAMENTAL,3,3,130260,2021-02
0211070068 AVALIACAO DE LINGUAGEM ESCRITA / LEITURA,8,8,130260,2021-02
0211070076 AVALIACAO DE LINGUAGEM ORAL,89,89,130260,2021-02
0211070084 AVALIACAO MIOFUNCIONAL DE SISTEMA ESTOMATOGNATICO,135,135,130260,2021-02
0211070092 AVALIACAO P/ DIAGNOSTICO DE DEFICIENCIA AUDITIVA,136,136,130260,2021-02
0211070106 AVALIACAO P/ DIAGNOSTICO DIFERENCIAL DE DEFICIENCIA AUDITIVA,9,9,130260,2021-02
0211070114 AVALIACAO VOCAL,47,47,130260,2021-02
0211070149 EMISSOES OTOACUSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),10,10,130260,2021-02
0211070157 ESTUDO DE EMISSOES OTOACUSTICAS EVOCADAS TRANSITORIAS E PRODUTOS DE DISTORCAO (EOA),569,569,130260,2021-02
0211070203 IMITANCIOMETRIA,442,442,130260,2021-02
0211070211 LOGOAUDIOMETRIA (LDV-IRF-LRF),593,593,130260,2021-02
0211070246 PESQUISA DE GANHO DE INSERCAO,8,8,130260,2021-02
0211070262 POTENCIAL EVOCADO AUDITIVO DE CURTA MEDIA E LONGA LATENCIA,49,49,130260,2021-02
0211070270 POTENCIAL EVOCADO AUDITIVO PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),151,151,130260,2021-02
0211070297 REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MAIOR DE 3 ANOS,25,25,130260,2021-02
0211070300 REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MENOR DE 3 ANOS,3,3,130260,2021-02
0211070319 SELECAO E VERIFICACAO DE BENEFICIO DO AASI,218,218,130260,2021-02
0211070351 TESTES VESTIBULARES / OTONEUROLOGICOS,10,10,130260,2021-02
0211070386 MAPEAMENTO E BALANCEAMENTO DOS ELETRODOS,5,5,130260,2021-02
0211070394 POTENCIAL EVOCADO ELETRICAMENTE NO SISTEMA AUDITIVO,2,2,130260,2021-02
0211070408 REFLEXO ESTAPEDIANO ELICIADO ELETRICAMENTE,2,2,130260,2021-02
0211080055 ESPIROMETRIA OU PROVA DE FUNCAO PULMONAR COMPLETA COM BRONCODILATADOR,121,121,130260,2021-02
0211080063 PROVA DE FUNCAO PULMONAR SIMPLES,40,40,130260,2021-02
0211090018 AVALIACAO URODINAMICA COMPLETA,44,44,130260,2021-02
0211090077 UROFLUXOMETRIA,2,2,130260,2021-02
0212010026 EXAMES PRE-TRANSFUSIONAIS I,1170,1170,130260,2021-02
0212010034 EXAMES PRE-TRANSFUSIONAIS II,954,954,130260,2021-02
0213010011 DETERMINACAO DE CARGA VIRAL DO HIV POR RT-PCR,49,49,130260,2021-02
0213010054 EXAME PARASITOLOGICO DIRETO P/ LEISHMANIAS (LEISHMANIOSE TEGUMENTAR AMERICANA),2,2,130260,2021-02
0213010100 HISTOPATOLOGIA P/ IDENTIFICACAO DA HEPATITE D,1,1,130260,2021-02
0213010143 HISTOPATOLOGIA P/ IDENTIFICACAO DE HEPATITE C,73,73,130260,2021-02
0213010461 PESQUISA DE TRIPANOSSOMAS (NO BARBEIRO),6,6,130260,2021-02
0213010577 TESTE DE ELISA IGG P/ IDENTIFICACAO DO TOXOPLASMA GONDII (TOXOPLASMOSE),44,44,130260,2021-02
0213010720 PESQUISA DE SARS-COV-2 POR RT - PCR,1134,1134,130260,2021-02
0214010015 GLICEMIA CAPILAR,29,29,130260,2021-02
0214010040 TESTE RAPIDO PARA DETECCAO DE HIV NA GESTANTE OU PAI/PARCEIRO,298,298,130260,2021-02
0214010058 TESTE RAPIDO PARA DETECCAO DE INFECCAO PELO HIV,518,518,130260,2021-02
0214010066 TESTE RAPIDO DE GRAVIDEZ,1,1,130260,2021-02
0214010074 TESTE RAPIDO PARA SIFILIS,354,354,130260,2021-02
0214010082 TESTE RAPIDO PARA SIFILIS NA GESTANTE OU PAI/PARCEIRO,249,249,130260,2021-02
0214010090 TESTE RAPIDO PARA DETECCAO DE HEPATITE C,719,719,130260,2021-02
0214010104 TESTE RAPIDO PARA DETECCAO DE INFECCAO PELO HBV,314,314,130260,2021-02
0214010120 TESTE RAPIDO PARA DENGUE IGG/IGM,59,59,130260,2021-02
0214010163 TESTE RAPIDO PARA DETECCAO DE SARS-COVID-2,1342,1342,130260,2021-02
0301010021 CONSULTA COM IDENTIFICACAO DE CASOS NOVOS DE TUBERCULOSE,3,3,130260,2021-02
0301010030 CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENCAO PRIMARIA (EXCETO MEDICO),253,253,130260,2021-02
0301010048 CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENCAO ESPECIALIZADA (EXCETO MEDICO),19897,19897,130260,2021-02
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,9171,9171,130260,2021-02
"0301010102 CONSULTA PARA DIAGNOSTICO/REAVALIACAO DE GLAUCOMA (TONOMETRIA, FUNDOSCOPIA E CAMPIMETRIA)",169,169,130260,2021-02
0301010110 CONSULTA PRE-NATAL,12,12,130260,2021-02
0301010129 CONSULTA PUERPERAL,15,15,130260,2021-02
0301010161 CONSULTA/ATENDIMENTO DOMICILIAR NA ATENCAO ESPECIALIZADA,6,6,130260,2021-02
0301010269 AVALIACAO DO CRESCIMENTO NA PUERICULTURA,155,155,130260,2021-02
0301010277 AVALIACAO DO DESENVOLVIMENTO DA CRIANCA NA PUERICULTURA,162,162,130260,2021-02
0301020035 EMISSAO DE PARECER SOBRE NEXO CAUSAL,40,40,130260,2021-02
0301040044 TERAPIA INDIVIDUAL,1035,1035,130260,2021-02
0301040052 ATENDIMENTO MULTIPROFISSIONAL PARA ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL,35,35,130260,2021-02
0301040079 ESCUTA INICIAL / ORIENTACAO (ACOLHIMENTO A DEMANDA ESPONT NEA),187,187,130260,2021-02
0301050023 ASSISTENCIA DOMICILIAR POR EQUIPE MULTIPROFISSIONAL,17,17,130260,2021-02
0301060029 ATENDIMENTO DE URGENCIA C/ OBSERVACAO ATE 24 HORAS EM ATENCAO ESPECIALIZADA,4855,4855,130260,2021-02
0301060037 ATENDIMENTO DE URGENCIA EM ATENCAO BASICA,36,36,130260,2021-02
0301060061 ATENDIMENTO DE URGENCIA EM ATENCAO ESPECIALIZADA,9301,9301,130260,2021-02
0301060096 ATENDIMENTO MEDICO EM UNIDADE DE PRONTO ATENDIMENTO,16581,16581,130260,2021-02
0301060100 ATENDIMENTO ORTOPEDICO COM IMOBILIZACAO PROVISORIA,36,36,130260,2021-02
0301060118 ACOLHIMENTO COM CLASSIFICACAO DE RISCO,1662,1662,130260,2021-02
0301070024 ACOMPANHAMENTO DE PACIENTE EM REABILITACAO EM COMUNICACAO ALTERNATIVA,76,76,130260,2021-02
0301070032 ACOMPANHAMENTO DE PACIENTE P/ ADAPTACAO DE APARELHO DE AMPLIFICACAO SONORA INDIVIDUAL (AASI) UNI / B,252,252,130260,2021-02
0301070040 ACOMPANHAMENTO NEUROPSICOLOGICO DE PACIENTE EM REABILITACAO,520,520,130260,2021-02
0301070059 ACOMPANHAMENTO PSICOPEDAGOGICO DE PACIENTE EM REABILITACAO,79,79,130260,2021-02
0301070067 ATENDIMENTO / ACOMPANHAMENTO EM REABILITACAO NAS MULTIPLAS DEFICIENCIAS,329,329,130260,2021-02
