lista morb  cid-10,2022,total,municipio_ibge,competencia
Testiculo não-descido,9,9,130260,2022-01
Outras malformações do aparelho geniturinário,13,13,130260,2022-01
Deformidades congênitas do quadril,1,1,130260,2022-01
Deformidades congênitas dos pés,9,9,130260,2022-01
Outr malform e deform congên aparelho osteomusc,3,3,130260,2022-01
Outras malformações congênitas,6,6,130260,2022-01
18 Sint sinais e achad anorm ex clín e laborat,195,195,130260,2022-01
Dor abdominal e pélvica,98,98,130260,2022-01
Febre de origem desconhecida,1,1,130260,2022-01
Outr sist sinais achad anorm ex clín labor NCOP,96,96,130260,2022-01
19 Lesões enven e alg out conseq causas externas,1271,1271,130260,2022-01
Fratura do crânio e dos ossos da face,12,12,130260,2022-01
Fratura do pescoço tórax ou pelve,14,14,130260,2022-01
Fratura do fêmur,80,80,130260,2022-01
Fratura de outros ossos dos membros,374,374,130260,2022-01
Fraturas envolvendo múltiplas regiões do corpo,107,107,130260,2022-01
Luxações entorse distensão reg esp e múlt corpo,29,29,130260,2022-01
Traumatismo do olho e da órbita ocular,1,1,130260,2022-01
Traumatismo intracraniano,48,48,130260,2022-01
Traumatismo de outros órgãos internos,47,47,130260,2022-01
Lesões esmag amput traumát reg esp e múlt corpo,14,14,130260,2022-01
Outr traum reg espec não espec e múltipl corpo,292,292,130260,2022-01
Efeitos corpo estranho através de orifício nat,25,25,130260,2022-01
Queimadura e corrosões,23,23,130260,2022-01
Envenenamento por drogas e substâncias biológ,10,10,130260,2022-01
Efeitos tóxicos subst origem princ não-medicin,127,127,130260,2022-01
Outros efeitos e não espec de causas externas,10,10,130260,2022-01
Cert compl prec traum compl cirúrg ass méd NCOP,48,48,130260,2022-01
Seqüel traum enven e outr conseq causas extern,10,10,130260,2022-01
21 Contatos com serviços de saúde,281,281,130260,2022-01
Pessoas em contato com serv saúde exame invest,47,47,130260,2022-01
Anticoncepção,128,128,130260,2022-01
Rastreamento pré-natal e outr superv da gravid,1,1,130260,2022-01
Pessoas contato serv saúde cuidados proc espec,103,103,130260,2022-01
Pessoas contato serv saúde por outras razões,2,2,130260,2022-01
01 Algumas doenças infecciosas e parasitárias,1289,1289,130260,2022-04
Febres tifóide e paratifóide,1,1,130260,2022-04
Amebíase,1,1,130260,2022-04
Diarréia e gastroenterite origem infecc presum,265,265,130260,2022-04
Outras doenças infecciosas intestinais,95,95,130260,2022-04
Tuberculose respiratória,26,26,130260,2022-04
Tuberculose pulmonar,22,22,130260,2022-04
Outras tuberculoses respiratórias,3,3,130260,2022-04
Restante de tuberculose respiratória,1,1,130260,2022-04
Outras tuberculoses,7,7,130260,2022-04
Tuberculose do sistema nervoso,1,1,130260,2022-04
Tuberculose do aparelho geniturinário,1,1,130260,2022-04
Tuberculose miliar,3,3,130260,2022-04
Restante de outras tuberculoses,2,2,130260,2022-04
Hanseníase [lepra],2,2,130260,2022-04
Coqueluche,1,1,130260,2022-04
Septicemia,161,161,130260,2022-04
Outras doenças bacterianas,191,191,130260,2022-04
Outras formas de leptospirose,1,1,130260,2022-04
Leptospirose não especificada,2,2,130260,2022-04
Restante de outras doenças bacterianas,188,188,130260,2022-04
Sífilis congênita,9,9,130260,2022-04
Outras sífilis,5,5,130260,2022-04
Doenças por clamídias transmitidas via sexual,1,1,130260,2022-04
Outras infecções com transm predominant sexual,1,1,130260,2022-04
Febres recorrentes,4,4,130260,2022-04
Encefalite viral,3,3,130260,2022-04
Outras febre p/arbovírus e febr hemorr p/vírus,57,57,130260,2022-04
Dengue [dengue clásssico],53,53,130260,2022-04
Febre hemorrágica devida ao vírus da dengue,1,1,130260,2022-04
Restante outr febr arbovírus febr hemor vírus,3,3,130260,2022-04
Infecções pelo vírus do herpes,1,1,130260,2022-04
Varicela e herpes zoster,9,9,130260,2022-04
Hepatite aguda B,2,2,130260,2022-04
Outras hepatites virais,13,13,130260,2022-04
Doença pelo vírus da imunodefic humana [HIV],187,187,130260,2022-04
Outras doenças virais,218,218,130260,2022-04
Meningite viral,4,4,130260,2022-04
Restante de outras doenças virais,214,214,130260,2022-04
Micoses,3,3,130260,2022-04
Malária,19,19,130260,2022-04
Malária por Plasmodium falciparum,3,3,130260,2022-04
Malária por Plasmodium vivax,10,10,130260,2022-04
Malária não especificada,6,6,130260,2022-04
Filariose,1,1,130260,2022-04
Outras helmintíases,2,2,130260,2022-04
Seqüelas de hanseníase [lepra],1,1,130260,2022-04
Outras doenças infecciosas e parasitárias,3,3,130260,2022-04
02 Neoplasias (tumores),432,432,130260,2022-04
Neoplasia maligna do lábio cavid oral e faringe,5,5,130260,2022-04
Neoplasia maligna do esôfago,10,10,130260,2022-04
Neoplasia maligna do estômago,26,26,130260,2022-04
Neoplasia maligna do cólon,6,6,130260,2022-04
Neopl malig junção retoss reto ânus canal anal,10,10,130260,2022-04
Neopl malig fígado e vias biliares intra-hepát,6,6,130260,2022-04
Neoplasia maligna do pâncreas,2,2,130260,2022-04
Outras neoplasias malignas de órgãos digestivos,3,3,130260,2022-04
Neoplasias malignas de laringe,3,3,130260,2022-04
Neoplasia maligna de traquéia brônquios e pulm,13,13,130260,2022-04
Outras neopl malig órg respirat e intratorác,1,1,130260,2022-04
Neoplasia maligna do osso e cartilagem articul,8,8,130260,2022-04
Outras neoplasias malignas da pele,1,1,130260,2022-04
Neopl malig do tecido mesotelial e tec moles,8,8,130260,2022-04
Neoplasia maligna da mama,30,30,130260,2022-04
Neoplasia maligna do colo do útero,28,28,130260,2022-04
Neopl malig outr porções e porç não espec útero,9,9,130260,2022-04
Outras neopl malignas órgãos genitais femininos,14,14,130260,2022-04
Neoplasia maligna da próstata,9,9,130260,2022-04
Outras neopl malignas órgãos genit masculinos,3,3,130260,2022-04
Neoplasia maligna da bexiga,4,4,130260,2022-04
Outras neoplasias malignas do trato urinário,6,6,130260,2022-04
Neoplasia maligna dos olhos e anexos,1,1,130260,2022-04
Neoplasia maligna do encéfalo,7,7,130260,2022-04
Neopl malig outr local mal def secun e não esp,20,20,130260,2022-04
Linfoma não-Hodgkin,1,1,130260,2022-04
Leucemia,9,9,130260,2022-04
Outras neopl malig tecidos linfóid hemat e rel,2,2,130260,2022-04
Carcinoma in situ de colo do útero,7,7,130260,2022-04
Leiomioma do útero,98,98,130260,2022-04
Neoplasia benigna do ovário,1,1,130260,2022-04
Neopl benig encéfalo e outr part sist nerv cent,11,11,130260,2022-04
Outr neopl in situ benigs e comport incert desc,70,70,130260,2022-04
03 Doenças sangue órgãos hemat e transt imunitár,121,121,130260,2022-04
Anemia por deficiência de ferro,16,16,130260,2022-04
Outras anemias,83,83,130260,2022-04
Afecç hemorrág e outr doenç sang e órg hematop,22,22,130260,2022-04
04 Doenças endócrinas nutricionais e metabólicas,417,417,130260,2022-04
Transtornos tireoidianos relac deficiência iodo,1,1,130260,2022-04
Outros transtornos tireoidianos,4,4,130260,2022-04
Diabetes mellitus,348,348,130260,2022-04
Desnutrição,25,25,130260,2022-04
Depleção de volume,5,5,130260,2022-04
Outros transt endócrinos nutricionais metabólic,34,34,130260,2022-04
05 Transtornos mentais e comportamentais,58,58,130260,2022-04
Transt mentais e comportamentais dev uso álcool,2,2,130260,2022-04
Transt ment comport dev uso outr subst psicoat,1,1,130260,2022-04
Esquizofrenia transt esquizotípicos e delirant,34,34,130260,2022-04
Transtornos de humor [afetivos],19,19,130260,2022-04
Transt neurót e relacionados com stress somatof,1,1,130260,2022-04
Outros transtornos mentais e comportamentais,1,1,130260,2022-04
06 Doenças do sistema nervoso,156,156,130260,2022-04
Doenças inflamatórias do sistema nervoso centr,8,8,130260,2022-04
Meningite bacteriana não classif outra parte,5,5,130260,2022-04
Mening dev outras causas e causas não especif,1,1,130260,2022-04
Restante doenças inflamat sist nervoso centr,2,2,130260,2022-04
Epilepsia,50,50,130260,2022-04
Enxaqueca e outras síndromes de algias cefálic,4,4,130260,2022-04
Acid vascular cerebr isquêm transit e síndr cor,42,42,130260,2022-04
Transtornos dos nervos raízes e plexos nervosos,6,6,130260,2022-04
Paralisia cerebral e outras síndromes paralít,2,2,130260,2022-04
Outras doenças do sistema nervoso,44,44,130260,2022-04
07 Doenças do olho e anexos,224,224,130260,2022-04
Inflamação da pálpebra,1,1,130260,2022-04
Catarata e outros transtornos do cristalino,171,171,130260,2022-04
Descolamentos e defeitos da retina,29,29,130260,2022-04
Glaucoma,1,1,130260,2022-04
Outras doenças do olho e anexos,22,22,130260,2022-04
08 Doenças do ouvido e da apófise mastóide,22,22,130260,2022-04
Otite média e outr transt ouvid médio apóf mast,14,14,130260,2022-04
Outras doenças do ouvido e da apófise mastóide,8,8,130260,2022-04
09 Doenças do aparelho circulatório,994,994,130260,2022-04
Febre reumática aguda,3,3,130260,2022-04
Doença reumática crônica do coração,7,7,130260,2022-04
Hipertensão essencial (primária),68,68,130260,2022-04
Outras doenças hipertensivas,30,30,130260,2022-04
Infarto agudo do miocárdio,146,146,130260,2022-04
Outras doenças isquêmicas do coração,81,81,130260,2022-04
Embolia pulmonar,2,2,130260,2022-04
Transtornos de condução e arritmias cardíacas,46,46,130260,2022-04
Insuficiência cardíaca,235,235,130260,2022-04
Outras doenças do coração,38,38,130260,2022-04
Hemorragia intracraniana,25,25,130260,2022-04
Infarto cerebral,3,3,130260,2022-04
Acid vascular cerebr não espec hemorrág ou isq,156,156,130260,2022-04
Outras doenças cerebrovasculares,10,10,130260,2022-04
Arteroesclerose,21,21,130260,2022-04
Outras doenças vasculares periféricas,4,4,130260,2022-04
Embolia e trombose arteriais,15,15,130260,2022-04
Outras doenças das artérias arteríolas e capil,17,17,130260,2022-04
Flebite tromboflebite embolia e trombose venosa,21,21,130260,2022-04
Veias varicosas das extremidades inferiores,16,16,130260,2022-04
Hemorróidas,29,29,130260,2022-04
Outras doenças do aparelho circulatório,21,21,130260,2022-04
10 Doenças do aparelho respiratório,1890,1890,130260,2022-04
Faringite aguda e amigdalite aguda,11,11,130260,2022-04
Laringite e traqueíte agudas,14,14,130260,2022-04
Outras infecções agudas das vias aéreas super,17,17,130260,2022-04
Influenza [gripe],64,64,130260,2022-04
Pneumonia,1189,1189,130260,2022-04
Bronquite aguda e bronquiolite aguda,218,218,130260,2022-04
Sinusite crônica,1,1,130260,2022-04
Outras doenças do nariz e dos seios paranasais,10,10,130260,2022-04
Doenças crônicas das amígdalas e das adenóides,8,8,130260,2022-04
Outras doenças do trato respiratório superior,1,1,130260,2022-04
Bronquite enfisema e outr doenç pulm obstr crôn,43,43,130260,2022-04
Asma,164,164,130260,2022-04
Pneumoconiose,2,2,130260,2022-04
Outras doenças do aparelho respiratório,148,148,130260,2022-04
11 Doenças do aparelho digestivo,1897,1897,130260,2022-04
Outros transtornos dentes e estruturas suporte,8,8,130260,2022-04
Outr doenç cavidade oral glând saliv e maxilar,13,13,130260,2022-04
Úlcera gástrica e duodenal,5,5,130260,2022-04
Gastrite e duodenite,36,36,130260,2022-04
Outras doenças do esôfago estômago e duodeno,32,32,130260,2022-04
Doenças do apêndice,288,288,130260,2022-04
Hérnia inguinal,232,232,130260,2022-04
Outras hérnias,127,127,130260,2022-04
Doença de Crohn e colite ulcerativa,1,1,130260,2022-04
Ileo paralítico e obstrução intestinal s/hérnia,48,48,130260,2022-04
Doença diverticular do intestino,11,11,130260,2022-04
Outras doenças dos intestinos e peritônio,147,147,130260,2022-04
Doença alcoólica do fígado,26,26,130260,2022-04
Outras doenças do fígado,80,80,130260,2022-04
Colelitíase e colecistite,610,610,130260,2022-04
Pancreatite aguda e outras doenças do pâncreas,50,50,130260,2022-04
Outras doenças do aparelho digestivo,183,183,130260,2022-04
12 Doenças da pele e do tecido subcutâneo,480,480,130260,2022-04
Infecções da pele e do tecido subcutâneo,246,246,130260,2022-04
Outras doenças da pele e do tecido subcutâneo,234,234,130260,2022-04
13 Doenças sist osteomuscular e tec conjuntivo,112,112,130260,2022-04
Artrite reumatóide e outr poliartropatias infl,12,12,130260,2022-04
Artrose,5,5,130260,2022-04
Deformidades adquiridas das articulações,3,3,130260,2022-04
Outros transtronos articulares,29,29,130260,2022-04
Doenças sistêmicas do tecido conjuntivo,5,5,130260,2022-04
Transt discais cervic e outr transt disc interv,3,3,130260,2022-04
Outras dorsopatias,8,8,130260,2022-04
Transtornos do tecido mole,26,26,130260,2022-04
Transtornos da densidade e da estrutura ósseas,8,8,130260,2022-04
Osteomielite,8,8,130260,2022-04
Outras doenças sist osteomuscular e tec conjunt,5,5,130260,2022-04
14 Doenças do aparelho geniturinário,1245,1245,130260,2022-04
Síndrome nefríticas aguda e rapidamente progres,11,11,130260,2022-04
Outras doenças glomerulares,24,24,130260,2022-04
Doenças renais túbulo-intersticiais,85,85,130260,2022-04
Insuficiência renal,168,168,130260,2022-04
Urolitíase,147,147,130260,2022-04
Cistite,24,24,130260,2022-04
Outras doenças do aparelho urinário,353,353,130260,2022-04
Hiperplasia da próstata,27,27,130260,2022-04
Outros transtornos da próstata,1,1,130260,2022-04
Hidrocele e espermatocele,16,16,130260,2022-04
Preprúcio redundante fimose e parafimose,48,48,130260,2022-04
Outras doenças dos órgãos genitais masculinos,46,46,130260,2022-04
Transtornos da mama,17,17,130260,2022-04
Salpingite e ooforite,25,25,130260,2022-04
Outras doenças inflamat órgãos pélvicos femin,72,72,130260,2022-04
Endometriose,13,13,130260,2022-04
Prolapso genital feminino,31,31,130260,2022-04
Transt não-inflam ovário tromp Falópio lig larg,53,53,130260,2022-04
Transtornos da menstruação,5,5,130260,2022-04
Infertilidade feminina,2,2,130260,2022-04
Outros transtornos do aparelho geniturinário,77,77,130260,2022-04
15 Gravidez parto e puerpério,5437,5437,130260,2022-04
Aborto espontâneo,201,201,130260,2022-04
Outras gravidezes que terminam em aborto,192,192,130260,2022-04
Edema protein transt hipertens grav parto puerp,150,150,130260,2022-04
Placent prév descol premat plac hemorr antepart,6,6,130260,2022-04
Outr mot ass mãe rel cav fet amn pos prob part,377,377,130260,2022-04
Trabalho de parto obstruído,423,423,130260,2022-04
Hemorragia pós-parto,1,1,130260,2022-04
Outras complicações da gravidez e do parto,1168,1168,130260,2022-04
Parto único espontâneo,2732,2732,130260,2022-04
Compl pred rel puerpério e outr afecç obst NCOP,187,187,130260,2022-04
16 Algumas afec originadas no período perinatal,556,556,130260,2022-04
Feto e rec-nasc afet fat mat e compl grav parto,3,3,130260,2022-04
Ret cres fet desn fet tran gest curt baix peso,89,89,130260,2022-04
Hipóxia intrauterina e asfixia ao nascer,10,10,130260,2022-04
Outros transt respiratórios orig per perinatal,77,77,130260,2022-04
Doenças infecciosas e parasitárias congênitas,51,51,130260,2022-04
Outras infecções específicas do período perinat,55,55,130260,2022-04
Outras afecções originadas no período perinatal,271,271,130260,2022-04
17 Malf cong deformid e anomalias cromossômicas,115,115,130260,2022-04
Outras malformações congênitas do sistema nerv,10,10,130260,2022-04
Malformações congênitas do aparelho circulat,44,44,130260,2022-04
Fenda labial e fenda palatina,13,13,130260,2022-04
Outras malformações congênitas aparelho digest,8,8,130260,2022-04
Testiculo não-descido,10,10,130260,2022-04
Outras malformações do aparelho geniturinário,9,9,130260,2022-04
Deformidades congênitas dos pés,6,6,130260,2022-04
Outr malform e deform congên aparelho osteomusc,4,4,130260,2022-04
Outras malformações congênitas,11,11,130260,2022-04
18 Sint sinais e achad anorm ex clín e laborat,224,224,130260,2022-04
Dor abdominal e pélvica,113,113,130260,2022-04
Febre de origem desconhecida,3,3,130260,2022-04
Outr sist sinais achad anorm ex clín labor NCOP,108,108,130260,2022-04
19 Lesões enven e alg out conseq causas externas,1401,1401,130260,2022-04
Fratura do crânio e dos ossos da face,20,20,130260,2022-04
Fratura do pescoço tórax ou pelve,2,2,130260,2022-04
Fratura do fêmur,110,110,130260,2022-04
Fratura de outros ossos dos membros,413,413,130260,2022-04
Fraturas envolvendo múltiplas regiões do corpo,133,133,130260,2022-04
Luxações entorse distensão reg esp e múlt corpo,41,41,130260,2022-04
Traumatismo intracraniano,57,57,130260,2022-04
Traumatismo de outros órgãos internos,59,59,130260,2022-04
Lesões esmag amput traumát reg esp e múlt corpo,9,9,130260,2022-04
Outr traum reg espec não espec e múltipl corpo,267,267,130260,2022-04
Efeitos corpo estranho através de orifício nat,27,27,130260,2022-04
Queimadura e corrosões,39,39,130260,2022-04
Envenenamento por drogas e substâncias biológ,8,8,130260,2022-04
Efeitos tóxicos subst origem princ não-medicin,124,124,130260,2022-04
Outros efeitos e não espec de causas externas,16,16,130260,2022-04
Cert compl prec traum compl cirúrg ass méd NCOP,66,66,130260,2022-04
Seqüel traum enven e outr conseq causas extern,10,10,130260,2022-04
21 Contatos com serviços de saúde,223,223,130260,2022-04
Pessoas em contato com serv saúde exame invest,41,41,130260,2022-04
Estado infec assint vírus imunodef humana [HIV],1,1,130260,2022-04
Anticoncepção,122,122,130260,2022-04
Pessoas contato serv saúde cuidados proc espec,58,58,130260,2022-04
Pessoas contato serv saúde por outras razões,1,1,130260,2022-04
01 Algumas doenças infecciosas e parasitárias,1455,1455,130260,2022-07
Cólera,10,10,130260,2022-07
Amebíase,9,9,130260,2022-07
Diarréia e gastroenterite origem infecc presum,316,316,130260,2022-07
Outras doenças infecciosas intestinais,107,107,130260,2022-07
Tuberculose respiratória,37,37,130260,2022-07
Tuberculose pulmonar,30,30,130260,2022-07
Outras tuberculoses respiratórias,4,4,130260,2022-07
Restante de tuberculose respiratória,3,3,130260,2022-07
Outras tuberculoses,5,5,130260,2022-07
Tuberculose do sistema nervoso,1,1,130260,2022-07
Tuberculose miliar,3,3,130260,2022-07
Restante de outras tuberculoses,1,1,130260,2022-07
Hanseníase [lepra],1,1,130260,2022-07
Infecção meningocócica,1,1,130260,2022-07
Septicemia,246,246,130260,2022-07
Outras doenças bacterianas,228,228,130260,2022-07
Outras formas de leptospirose,1,1,130260,2022-07
Leptospirose não especificada,3,3,130260,2022-07
Restante de outras doenças bacterianas,224,224,130260,2022-07
Sífilis congênita,13,13,130260,2022-07
Outras sífilis,1,1,130260,2022-07
Outras infecções com transm predominant sexual,2,2,130260,2022-07
Febres recorrentes,4,4,130260,2022-07
Encefalite viral,4,4,130260,2022-07
Outras febre p/arbovírus e febr hemorr p/vírus,31,31,130260,2022-07
Dengue [dengue clásssico],25,25,130260,2022-07
Febre hemorrágica devida ao vírus da dengue,2,2,130260,2022-07
Restante outr febr arbovírus febr hemor vírus,4,4,130260,2022-07
Infecções pelo vírus do herpes,1,1,130260,2022-07
Varicela e herpes zoster,8,8,130260,2022-07
Hepatite aguda B,1,1,130260,2022-07
Outras hepatites virais,18,18,130260,2022-07
Doença pelo vírus da imunodefic humana [HIV],245,245,130260,2022-07
Caxumba [parotidite epidêmica],4,4,130260,2022-07
Outras doenças virais,111,111,130260,2022-07
Meningite viral,1,1,130260,2022-07
Restante de outras doenças virais,110,110,130260,2022-07
Micoses,6,6,130260,2022-07
Malária,35,35,130260,2022-07
Malária por Plasmodium falciparum,5,5,130260,2022-07
Malária por Plasmodium vivax,25,25,130260,2022-07
Malária por Plasmodium malariae,1,1,130260,2022-07
Malária não especificada,4,4,130260,2022-07
Leishmaniose,3,3,130260,2022-07
Leishmaniose cutânea,2,2,130260,2022-07
Leishmaniose cutâneo-mucosa,1,1,130260,2022-07
Outras helmintíases,1,1,130260,2022-07
Seqüelas de tuberculose,1,1,130260,2022-07
Seqüelas de hanseníase [lepra],2,2,130260,2022-07
Outras doenças infecciosas e parasitárias,4,4,130260,2022-07
02 Neoplasias (tumores),795,795,130260,2022-07
Neoplasia maligna do lábio cavid oral e faringe,20,20,130260,2022-07
Neoplasia maligna do esôfago,12,12,130260,2022-07
Neoplasia maligna do estômago,14,14,130260,2022-07
Neoplasia maligna do cólon,16,16,130260,2022-07
Neopl malig junção retoss reto ânus canal anal,14,14,130260,2022-07
Neopl malig fígado e vias biliares intra-hepát,13,13,130260,2022-07
Neoplasia maligna do pâncreas,5,5,130260,2022-07
Outras neoplasias malignas de órgãos digestivos,5,5,130260,2022-07
Neoplasias malignas de laringe,13,13,130260,2022-07
Neoplasia maligna de traquéia brônquios e pulm,21,21,130260,2022-07
Outras neopl malig órg respirat e intratorác,4,4,130260,2022-07
Neoplasia maligna do osso e cartilagem articul,8,8,130260,2022-07
Neoplasia maligna da pele,1,1,130260,2022-07
Outras neoplasias malignas da pele,7,7,130260,2022-07
Neopl malig do tecido mesotelial e tec moles,10,10,130260,2022-07
Neoplasia maligna da mama,56,56,130260,2022-07
Neoplasia maligna do colo do útero,45,45,130260,2022-07
Neopl malig outr porções e porç não espec útero,15,15,130260,2022-07
Outras neopl malignas órgãos genitais femininos,15,15,130260,2022-07
Neoplasia maligna da próstata,19,19,130260,2022-07
Outras neopl malignas órgãos genit masculinos,4,4,130260,2022-07
Neoplasia maligna da bexiga,5,5,130260,2022-07
Outras neoplasias malignas do trato urinário,8,8,130260,2022-07
Neoplasia maligna do encéfalo,3,3,130260,2022-07
Neopl malig outras partes sistema nerv central,1,1,130260,2022-07
Neopl malig outr local mal def secun e não esp,34,34,130260,2022-07
Doença de Hodgkin,3,3,130260,2022-07
Linfoma não-Hodgkin,20,20,130260,2022-07
Leucemia,74,74,130260,2022-07
Outras neopl malig tecidos linfóid hemat e rel,2,2,130260,2022-07
Carcinoma in situ de colo do útero,10,10,130260,2022-07
Neoplasia benigna da pele,2,2,130260,2022-07
Neoplasia benigna da mama,1,1,130260,2022-07
Leiomioma do útero,194,194,130260,2022-07
Neoplasia benigna do ovário,3,3,130260,2022-07
Neopl benig encéfalo e outr part sist nerv cent,4,4,130260,2022-07
Outr neopl in situ benigs e comport incert desc,114,114,130260,2022-07
03 Doenças sangue órgãos hemat e transt imunitár,174,174,130260,2022-07
Anemia por deficiência de ferro,13,13,130260,2022-07
Outras anemias,123,123,130260,2022-07
Afecç hemorrág e outr doenç sang e órg hematop,38,38,130260,2022-07
04 Doenças endócrinas nutricionais e metabólicas,499,499,130260,2022-07
Outros transtornos tireoidianos,4,4,130260,2022-07
Diabetes mellitus,409,409,130260,2022-07
Desnutrição,26,26,130260,2022-07
Depleção de volume,16,16,130260,2022-07
Outros transt endócrinos nutricionais metabólic,44,44,130260,2022-07
05 Transtornos mentais e comportamentais,81,81,130260,2022-07
Transt mentais e comportamentais dev uso álcool,2,2,130260,2022-07
Transt ment comport dev uso outr subst psicoat,4,4,130260,2022-07
Esquizofrenia transt esquizotípicos e delirant,56,56,130260,2022-07
Transtornos de humor [afetivos],15,15,130260,2022-07
Retardo mental,2,2,130260,2022-07
Outros transtornos mentais e comportamentais,2,2,130260,2022-07
06 Doenças do sistema nervoso,166,166,130260,2022-07
Doenças inflamatórias do sistema nervoso centr,4,4,130260,2022-07
Meningite bacteriana não classif outra parte,4,4,130260,2022-07
Doença de Parkinson,1,1,130260,2022-07
Doença de Alzheimer,2,2,130260,2022-07
Esclerose múltiplas,1,1,130260,2022-07
Epilepsia,54,54,130260,2022-07
Enxaqueca e outras síndromes de algias cefálic,7,7,130260,2022-07
Acid vascular cerebr isquêm transit e síndr cor,32,32,130260,2022-07
Transtornos dos nervos raízes e plexos nervosos,5,5,130260,2022-07
Paralisia cerebral e outras síndromes paralít,3,3,130260,2022-07
Outras doenças do sistema nervoso,57,57,130260,2022-07
07 Doenças do olho e anexos,44,44,130260,2022-07
Ceratite e outros transtornos esclerót e córnea,1,1,130260,2022-07
Descolamentos e defeitos da retina,29,29,130260,2022-07
Outras doenças do olho e anexos,14,14,130260,2022-07
08 Doenças do ouvido e da apófise mastóide,26,26,130260,2022-07
Otite média e outr transt ouvid médio apóf mast,22,22,130260,2022-07
Outras doenças do ouvido e da apófise mastóide,4,4,130260,2022-07
09 Doenças do aparelho circulatório,1271,1271,130260,2022-07
Febre reumática aguda,2,2,130260,2022-07
Doença reumática crônica do coração,20,20,130260,2022-07
Hipertensão essencial (primária),62,62,130260,2022-07
Outras doenças hipertensivas,50,50,130260,2022-07
Infarto agudo do miocárdio,230,230,130260,2022-07
Outras doenças isquêmicas do coração,147,147,130260,2022-07
Embolia pulmonar,3,3,130260,2022-07
Transtornos de condução e arritmias cardíacas,28,28,130260,2022-07
Insuficiência cardíaca,296,296,130260,2022-07
Outras doenças do coração,41,41,130260,2022-07
Hemorragia intracraniana,21,21,130260,2022-07
Infarto cerebral,7,7,130260,2022-07
Acid vascular cerebr não espec hemorrág ou isq,164,164,130260,2022-07
Outras doenças cerebrovasculares,48,48,130260,2022-07
Arteroesclerose,23,23,130260,2022-07
Outras doenças vasculares periféricas,4,4,130260,2022-07
Embolia e trombose arteriais,10,10,130260,2022-07
Outras doenças das artérias arteríolas e capil,33,33,130260,2022-07
Flebite tromboflebite embolia e trombose venosa,25,25,130260,2022-07
Veias varicosas das extremidades inferiores,20,20,130260,2022-07
Hemorróidas,23,23,130260,2022-07
Outras doenças do aparelho circulatório,14,14,130260,2022-07
10 Doenças do aparelho respiratório,2062,2062,130260,2022-07
Faringite aguda e amigdalite aguda,22,22,130260,2022-07
Laringite e traqueíte agudas,14,14,130260,2022-07
Outras infecções agudas das vias aéreas super,16,16,130260,2022-07
Influenza [gripe],38,38,130260,2022-07
Pneumonia,1392,1392,130260,2022-07
Bronquite aguda e bronquiolite aguda,199,199,130260,2022-07
Outras doenças do nariz e dos seios paranasais,6,6,130260,2022-07
Doenças crônicas das amígdalas e das adenóides,8,8,130260,2022-07
Outras doenças do trato respiratório superior,2,2,130260,2022-07
Bronquite enfisema e outr doenç pulm obstr crôn,45,45,130260,2022-07
Asma,109,109,130260,2022-07
Outras doenças do aparelho respiratório,211,211,130260,2022-07
11 Doenças do aparelho digestivo,2161,2161,130260,2022-07
Cárie dentária,1,1,130260,2022-07
Outros transtornos dentes e estruturas suporte,5,5,130260,2022-07
Outr doenç cavidade oral glând saliv e maxilar,2,2,130260,2022-07
Úlcera gástrica e duodenal,6,6,130260,2022-07
Gastrite e duodenite,16,16,130260,2022-07
Outras doenças do esôfago estômago e duodeno,35,35,130260,2022-07
Doenças do apêndice,343,343,130260,2022-07
Hérnia inguinal,287,287,130260,2022-07
Outras hérnias,195,195,130260,2022-07
Doença de Crohn e colite ulcerativa,1,1,130260,2022-07
Ileo paralítico e obstrução intestinal s/hérnia,60,60,130260,2022-07
Doença diverticular do intestino,3,3,130260,2022-07
Outras doenças dos intestinos e peritônio,162,162,130260,2022-07
Doença alcoólica do fígado,16,16,130260,2022-07
Outras doenças do fígado,67,67,130260,2022-07
Colelitíase e colecistite,732,732,130260,2022-07
Pancreatite aguda e outras doenças do pâncreas,47,47,130260,2022-07
Outras doenças do aparelho digestivo,183,183,130260,2022-07
12 Doenças da pele e do tecido subcutâneo,489,489,130260,2022-07
Infecções da pele e do tecido subcutâneo,260,260,130260,2022-07
Outras doenças da pele e do tecido subcutâneo,229,229,130260,2022-07
13 Doenças sist osteomuscular e tec conjuntivo,142,142,130260,2022-07
Artrite reumatóide e outr poliartropatias infl,13,13,130260,2022-07
Artrose,17,17,130260,2022-07
Deformidades adquiridas das articulações,3,3,130260,2022-07
Outros transtronos articulares,22,22,130260,2022-07
Doenças sistêmicas do tecido conjuntivo,6,6,130260,2022-07
Transt discais cervic e outr transt disc interv,7,7,130260,2022-07
Outras dorsopatias,12,12,130260,2022-07
Transtornos do tecido mole,48,48,130260,2022-07
Transtornos da densidade e da estrutura ósseas,5,5,130260,2022-07
Osteomielite,2,2,130260,2022-07
Outras doenças sist osteomuscular e tec conjunt,7,7,130260,2022-07
14 Doenças do aparelho geniturinário,1414,1414,130260,2022-07
Síndrome nefríticas aguda e rapidamente progres,14,14,130260,2022-07
Outras doenças glomerulares,31,31,130260,2022-07
Doenças renais túbulo-intersticiais,74,74,130260,2022-07
Insuficiência renal,175,175,130260,2022-07
Urolitíase,151,151,130260,2022-07
Cistite,15,15,130260,2022-07
Outras doenças do aparelho urinário,350,350,130260,2022-07
