procedimento,2022,total,municipio_ibge,competencia
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,814,814,130260,2022-04-01
0202060365 DOSAGEM DE TIREOGLOBULINA,54,54,130260,2022-04-01
0202060373 DOSAGEM DE TIROXINA (T4),1788,1788,130260,2022-04-01
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),6587,6587,130260,2022-04-01
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),2387,2387,130260,2022-04-01
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,27,27,130260,2022-04-01
0202060411 TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA,1,1,130260,2022-04-01
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2022-04-01
0202060470 PESQUISA DE MACROPROLACTINA,8,8,130260,2022-04-01
0202070018 DOSAGEM DE ACIDO DELTA-AMINOLEVULINICO,1,1,130260,2022-04-01
0202070026 DOSAGEM DE ACIDO HIPURICO,1,1,130260,2022-04-01
0202070050 DOSAGEM DE ACIDO VALPROICO,16,16,130260,2022-04-01
0202070085 DOSAGEM DE ALUMINIO,253,253,130260,2022-04-01
0202070158 DOSAGEM DE CARBAMAZEPINA,4,4,130260,2022-04-01
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,1,1,130260,2022-04-01
0202070174 DOSAGEM DE CHUMBO,2,2,130260,2022-04-01
0202070182 DOSAGEM DE CICLOSPORINA,3,3,130260,2022-04-01
0202070190 DOSAGEM DE COBRE,34,34,130260,2022-04-01
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2022-04-01
0202070255 DOSAGEM DE LITIO,42,42,130260,2022-04-01
0202070263 DOSAGEM DE MERCURIO,1,1,130260,2022-04-01
0202070271 DOSAGEM DE META-HEMOGLOBINA,1,1,130260,2022-04-01
0202070298 DOSAGEM DE METOTREXATO,1,1,130260,2022-04-01
0202070352 DOSAGEM DE ZINCO,484,484,130260,2022-04-01
0202080013 ANTIBIOGRAMA,1102,1102,130260,2022-04-01
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,7,7,130260,2022-04-01
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,14,14,130260,2022-04-01
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),193,193,130260,2022-04-01
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),1,1,130260,2022-04-01
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),16,16,130260,2022-04-01
0202080072 BACTERIOSCOPIA (GRAM),87,87,130260,2022-04-01
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1390,1390,130260,2022-04-01
0202080102 CULTURA P/ HERPESVIRUS,2,2,130260,2022-04-01
0202080110 CULTURA PARA BAAR,124,124,130260,2022-04-01
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,805,805,130260,2022-04-01
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,51,51,130260,2022-04-01
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),33,33,130260,2022-04-01
0202080153 HEMOCULTURA,64,64,130260,2022-04-01
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,1,1,130260,2022-04-01
0202080218 PESQUISA DE HELICOBACTER PYLORI,51,51,130260,2022-04-01
0202090035 CITOLOGIA P/ CLAMIDIA,2,2,130260,2022-04-01
0202090043 CITOLOGIA P/ HERPESVIRUS,3,3,130260,2022-04-01
0202090051 CONTAGEM ESPECIFICA DE CELULAS NO LIQUOR,1,1,130260,2022-04-01
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,8,8,130260,2022-04-01
0202090108 DOSAGEM DE FRUTOSE,1,1,130260,2022-04-01
0202090116 DOSAGEM DE FRUTOSE NO ESPERMA,1,1,130260,2022-04-01
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),3,3,130260,2022-04-01
0202090230 PESQUISA DE CARACTERES FISICOS NO LIQUOR,1,1,130260,2022-04-01
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),8,8,130260,2022-04-01
0202090280 PROVA DE PROGRESSAO ESPERMATICA (CADA),1,1,130260,2022-04-01
"0202090299 PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS (SOROTIP",1,1,130260,2022-04-01
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,732,732,130260,2022-04-01
0202090361 TESTE MOLECULAR PARA A DETECCAO DO COMPLEXO MYCOBACTERIUM TUBERCULOSIS,4,4,130260,2022-04-01
0202100014 DETERMINACAO DE CARIOTIPO EM CULTURA DE LONGA DURACAO (C/ TECNICA DE BANDAS),5,5,130260,2022-04-01
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),27,27,130260,2022-04-01
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),16,16,130260,2022-04-01
0202100219 DIAGNOSTICO DE LEUCEMIA CROMOSSOMA PHILADELPHIA POSITIVO POR TECNICA MOLECULAR,1,1,130260,2022-04-01
0202100227 REAVALIACAO DIAGNOSTICA DE LEUCEMIA CROMOSSOMA PHILADELPHIA POSITIVO POR TECNICA MOLECULAR,1,1,130260,2022-04-01
0202120015 DETERMINACAO DE ANTICORPOS ANTIPLAQUETARIOS,1,1,130260,2022-04-01
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,1344,1344,130260,2022-04-01
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,342,342,130260,2022-04-01
0202120066 PESQUISA DE ANTICORPOS SERICOS IRREGULARES 37OC,3,3,130260,2022-04-01
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),937,937,130260,2022-04-01
0202120090 TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),40,40,130260,2022-04-01
0202120104 TITULACAO DE ANTICORPOS ANTI A E/OU ANTI B,1,1,130260,2022-04-01
0203010019 EXAME CITOPATOLOGICO CERVICO-VAGINAL/MICROFLORA,2351,2351,130260,2022-04-01
0203010035 EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),3,3,130260,2022-04-01
0203010078 CONTROLE DE QUALIDADE DO EXAME CITOPATOLOGICO CERVICO VAGINAL,1,1,130260,2022-04-01
0203010086 EXAME CITOPATOLOGICO CERVICO VAGINAL/MICROFLORA-RASTREAMENTO,12091,12091,130260,2022-04-01
0203020022 EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - PECA CIRURGICA,11,11,130260,2022-04-01
0203020030 EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PECA CIRURGICA OU POR BIOPSIA (EXCETO COL,1028,1028,130260,2022-04-01
0203020049 IMUNOHISTOQUIMICA DE NEOPLASIAS MALIGNAS (POR MARCADOR),25,25,130260,2022-04-01
0203020065 EXAME ANATOMOPATOLOGICO DE MAMA - BIOPSIA,8,8,130260,2022-04-01
0203020073 EXAME ANATOMOPATOLOGICO DE MAMA - PECA CIRURGICA,5,5,130260,2022-04-01
0203020081 EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - BIOPSIA,1,1,130260,2022-04-01
0204010047 RADIOGRAFIA DE ARCADA ZIGOMATICO-MALAR (AP+ OBLIQUAS),1,1,130260,2022-04-01
0204010055 RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,3,3,130260,2022-04-01
0204010063 RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),46,46,130260,2022-04-01
0204010071 RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLIQUA / BRETTON + HIRTZ),27,27,130260,2022-04-01
0204010080 RADIOGRAFIA DE CRANIO (PA + LATERAL),188,188,130260,2022-04-01
0204010098 RADIOGRAFIA DE LARINGE,6,6,130260,2022-04-01
0204010110 RADIOGRAFIA DE MAXILAR (PA + OBLIQUA),2,2,130260,2022-04-01
0204010128 RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),32,32,130260,2022-04-01
0204010144 RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),148,148,130260,2022-04-01
0204010152 RADIOGRAFIA DE SELA TURSICA (PA + LATERAL + BRETTON),1,1,130260,2022-04-01
0204010179 RADIOGRAFIA PANORAMICA,81,81,130260,2022-04-01
0204010217 RADIOGRAFIA INTERPROXIMAL (BITE WING),1,1,130260,2022-04-01
0204010225 RADIOGRAFIA PERIAPICAL,528,528,130260,2022-04-01
0204020026 PLANIGRAFIA DE COLUNA VERTEBRAL,2,2,130260,2022-04-01
0204020034 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQUAS),154,154,130260,2022-04-01
0204020042 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXAO),256,256,130260,2022-04-01
0204020050 RADIOGRAFIA DE COLUNA CERVICAL FUNCIONAL / DINAMICA,95,95,130260,2022-04-01
0204020069 RADIOGRAFIA DE COLUNA LOMBO-SACRA,1364,1364,130260,2022-04-01
0204020077 RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),20,20,130260,2022-04-01
0204020085 RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,18,18,130260,2022-04-01
0204020093 RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),329,329,130260,2022-04-01
0204020107 RADIOGRAFIA DE COLUNA TORACO-LOMBAR,278,278,130260,2022-04-01
0204020115 RADIOGRAFIA DE COLUNA TORACO-LOMBAR DINAMICA,31,31,130260,2022-04-01
0204020123 RADIOGRAFIA DE REGIAO SACRO-COCCIGEA,9,9,130260,2022-04-01
0204020131 RADIOGRAFIA PANORAMICA DE COLUNA TOTAL- TELESPONDILOGRAFIA ( P/ ESCOLIOSE),16,16,130260,2022-04-01
0204030030 MAMOGRAFIA,183,183,130260,2022-04-01
0204030072 RADIOGRAFIA DE COSTELAS (POR HEMITORAX),23,23,130260,2022-04-01
0204030080 RADIOGRAFIA DE ESOFAGO,6,6,130260,2022-04-01
0204030099 RADIOGRAFIA DE ESTERNO,2,2,130260,2022-04-01
0204030102 RADIOGRAFIA DE MEDIASTINO (PA E PERFIL),1,1,130260,2022-04-01
0204030129 RADIOGRAFIA DE TORAX (APICO-LORDORTICA),7,7,130260,2022-04-01
0204030137 RADIOGRAFIA DE TORAX (PA + INSPIRACAO + EXPIRACAO + LATERAL),315,315,130260,2022-04-01
0204030145 RADIOGRAFIA DE TORAX (PA + LATERAL + OBLIQUA),360,360,130260,2022-04-01
0204030153 RADIOGRAFIA DE TORAX (PA E PERFIL),2086,2086,130260,2022-04-01
0204030161 RADIOGRAFIA DE TORAX (PA PADRAO OIT),19,19,130260,2022-04-01
0204030170 RADIOGRAFIA DE TORAX (PA),2983,2983,130260,2022-04-01
0204030188 MAMOGRAFIA BILATERAL PARA RASTREAMENTO,930,930,130260,2022-04-01
0204040019 RADIOGRAFIA DE ANTEBRACO,446,446,130260,2022-04-01
0204040027 RADIOGRAFIA DE ARTICULACAO ACROMIO-CLAVICULAR,24,24,130260,2022-04-01
0204040035 RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,29,29,130260,2022-04-01
0204040043 RADIOGRAFIA DE ARTICULACAO ESTERNO-CLAVICULAR,4,4,130260,2022-04-01
0204040051 RADIOGRAFIA DE BRACO,232,232,130260,2022-04-01
0204040060 RADIOGRAFIA DE CLAVICULA,41,41,130260,2022-04-01
0204040078 RADIOGRAFIA DE COTOVELO,239,239,130260,2022-04-01
0204040086 RADIOGRAFIA DE DEDOS DA MAO,41,41,130260,2022-04-01
0204040094 RADIOGRAFIA DE MAO,549,549,130260,2022-04-01
0204040108 RADIOGRAFIA DE MAO E PUNHO (P/ DETERMINACAO DE IDADE OSSEA),266,266,130260,2022-04-01
0204040116 RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),509,509,130260,2022-04-01
0204040124 RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),386,386,130260,2022-04-01
0204050111 RADIOGRAFIA DE ABDOMEN (AP + LATERAL / LOCALIZADA),6,6,130260,2022-04-01
0204050120 RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),69,69,130260,2022-04-01
0204050138 RADIOGRAFIA DE ABDOMEN SIMPLES (AP),285,285,130260,2022-04-01
0204060028 DENSITOMETRIA OSSEA DUO-ENERGETICA DE COLUNA (VERTEBRAS LOMBARES E/OU FEMUR),385,385,130260,2022-04-01
0204060036 ESCANOMETRIA,81,81,130260,2022-04-01
0204060060 RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,91,91,130260,2022-04-01
0204060079 RADIOGRAFIA DE ARTICULACAO SACRO-ILIACA,28,28,130260,2022-04-01
0204060087 RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,155,155,130260,2022-04-01
0204060095 RADIOGRAFIA DE BACIA,572,572,130260,2022-04-01
0204060109 RADIOGRAFIA DE CALCANEO,409,409,130260,2022-04-01
0204060117 RADIOGRAFIA DE COXA,132,132,130260,2022-04-01
0204060125 RADIOGRAFIA DE JOELHO (AP + LATERAL),935,935,130260,2022-04-01
0204060133 RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + AXIAL),399,399,130260,2022-04-01
0204060141 RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + OBLIQUA + 3 AXIAIS),25,25,130260,2022-04-01
0204060150 RADIOGRAFIA DE PE / DEDOS DO PE,1485,1485,130260,2022-04-01
0204060168 RADIOGRAFIA DE PERNA,808,808,130260,2022-04-01
0204060176 RADIOGRAFIA PANORAMICA DE MEMBROS INFERIORES,93,93,130260,2022-04-01
0205010016 ECOCARDIOGRAFIA DE ESTRESSE,25,25,130260,2022-04-01
0205010024 ECOCARDIOGRAFIA TRANSESOFAGICA,1,1,130260,2022-04-01
0205010032 ECOCARDIOGRAFIA TRANSTORACICA,1015,1015,130260,2022-04-01
0205010040 ULTRASSONOGRAFIA DOPPLER COLORIDO DE VASOS,1067,1067,130260,2022-04-01
0205010059 ULTRASSONOGRAFIA DOPPLER DE FLUXO OBSTETRICO,154,154,130260,2022-04-01
0205020020 PAQUIMETRIA ULTRASSONICA,756,756,130260,2022-04-01
0205020038 ULTRASSONOGRAFIA DE ABDOMEN SUPERIOR,336,336,130260,2022-04-01
0205020046 ULTRASSONOGRAFIA DE ABDOMEN TOTAL,5382,5382,130260,2022-04-01
0205020054 ULTRASSONOGRAFIA DE APARELHO URINARIO,1472,1472,130260,2022-04-01
0205020062 ULTRASSONOGRAFIA DE ARTICULACAO,1200,1200,130260,2022-04-01
0205020070 ULTRASSONOGRAFIA DE BOLSA ESCROTAL,134,134,130260,2022-04-01
0205020089 ULTRASSONOGRAFIA DE GLOBO OCULAR / ORBITA (MONOCULAR),624,624,130260,2022-04-01
0205020097 ULTRASSONOGRAFIA MAMARIA BILATERAL,1493,1493,130260,2022-04-01
0205020100 ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,531,531,130260,2022-04-01
0205020119 ULTRASSONOGRAFIA DE PROSTATA (VIA TRANSRETAL),201,201,130260,2022-04-01
0205020127 ULTRASSONOGRAFIA DE TIREOIDE,1059,1059,130260,2022-04-01
0205020135 ULTRASSONOGRAFIA DE TORAX (EXTRACARDIACA),8,8,130260,2022-04-01
0205020143 ULTRASSONOGRAFIA OBSTETRICA,3928,3928,130260,2022-04-01
0205020151 ULTRASSONOGRAFIA OBSTETRICA C/ DOPPLER COLORIDO E PULSADO,146,146,130260,2022-04-01
0205020160 ULTRASSONOGRAFIA PELVICA (GINECOLOGICA),458,458,130260,2022-04-01
0205020178 ULTRASSONOGRAFIA TRANSFONTANELA,31,31,130260,2022-04-01
0205020186 ULTRASSONOGRAFIA TRANSVAGINAL,2602,2602,130260,2022-04-01
0206010010 TOMOGRAFIA COMPUTADORIZADA DE COLUNA CERVICAL C/ OU S/ CONTRASTE,221,221,130260,2022-04-01
0206010028 TOMOGRAFIA COMPUTADORIZADA DE COLUNA LOMBO-SACRA C/ OU S/ CONTRASTE,184,184,130260,2022-04-01
0206010036 TOMOGRAFIA COMPUTADORIZADA DE COLUNA TORACICA C/ OU S/ CONTRASTE,88,88,130260,2022-04-01
0206010044 TOMOGRAFIA COMPUTADORIZADA DE FACE / SEIOS DA FACE / ARTICULACOES TEMPORO-MANDIBULARES,422,422,130260,2022-04-01
0206010052 TOMOGRAFIA COMPUTADORIZADA DO PESCOCO,176,176,130260,2022-04-01
0206010060 TOMOGRAFIA COMPUTADORIZADA DE SELA TURCICA,2,2,130260,2022-04-01
0206010079 TOMOGRAFIA COMPUTADORIZADA DO CRANIO,3373,3373,130260,2022-04-01
0206020015 TOMOGRAFIA COMPUTADORIZADA DE ARTICULACOES DE MEMBRO SUPERIOR,32,32,130260,2022-04-01
"0206020023 TOMOGRAFIA COMPUTADORIZADA DE SEGMENTOS APENDICULARES - (BRACO, ANTEBRACO, MAO, COXA, PERNA, PE)",55,55,130260,2022-04-01
0206020031 TOMOGRAFIA COMPUTADORIZADA DE TORAX,2225,2225,130260,2022-04-01
0206030010 TOMOGRAFIA COMPUTADORIZADA DE ABDOMEN SUPERIOR,2741,2741,130260,2022-04-01
0206030029 TOMOGRAFIA COMPUTADORIZADA DE ARTICULACOES DE MEMBRO INFERIOR,69,69,130260,2022-04-01
0206030037 TOMOGRAFIA COMPUTADORIZADA DE PELVE / BACIA / ABDOMEN INFERIOR,1812,1812,130260,2022-04-01
0207010013 ANGIORESSONANCIA CEREBRAL,51,51,130260,2022-04-01
0207010021 RESSONANCIA MAGNETICA DE ARTICULACAO TEMPORO-MANDIBULAR (BILATERAL),16,16,130260,2022-04-01
0207010030 RESSONANCIA MAGNETICA DE COLUNA CERVICAL/PESCOCO,212,212,130260,2022-04-01
0207010048 RESSONANCIA MAGNETICA DE COLUNA LOMBO-SACRA,715,715,130260,2022-04-01
0207010056 RESSONANCIA MAGNETICA DE COLUNA TORACICA,91,91,130260,2022-04-01
0207010064 RESSONANCIA MAGNETICA DE CRANIO,821,821,130260,2022-04-01
0207010072 RESSONANCIA MAGNETICA DE SELA TURCICA,27,27,130260,2022-04-01
0207020027 RESSONANCIA MAGNETICA DE MEMBRO SUPERIOR (UNILATERAL),106,106,130260,2022-04-01
0207020035 RESSONANCIA MAGNETICA DE TORAX,4,4,130260,2022-04-01
0207030014 RESSONANCIA MAGNETICA DE ABDOMEN SUPERIOR,218,218,130260,2022-04-01
0207030022 RESSONANCIA MAGNETICA DE BACIA / PELVE / ABDOMEN INFERIOR,497,497,130260,2022-04-01
0207030030 RESSONANCIA MAGNETICA DE MEMBRO INFERIOR (UNILATERAL),301,301,130260,2022-04-01
0207030049 RESSONANCIA MAGNETICA DE VIAS BILIARES/COLANGIORRESSONANCIA,60,60,130260,2022-04-01
0208010025 CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUACAO DE ESTRESSE (MINIMO 3 PROJECOES),1,1,130260,2022-04-01
0208010033 CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUACAO DE REPOUSO (MINIMO 3 PROJECOES),1,1,130260,2022-04-01
0208050035 CINTILOGRAFIA DE OSSOS COM OU SEM FLUXO SANGUINEO (CORPO INTEIRO),1,1,130260,2022-04-01
0209010029 COLONOSCOPIA (COLOSCOPIA),79,79,130260,2022-04-01
0209010037 ESOFAGOGASTRODUODENOSCOPIA,609,609,130260,2022-04-01
0209010053 RETOSSIGMOIDOSCOPIA,19,19,130260,2022-04-01
0209020016 CISTOSCOPIA E/OU URETEROSCOPIA E/OU URETROSCOPIA,11,11,130260,2022-04-01
0209040017 BRONCOSCOPIA (BRONCOFIBROSCOPIA),2,2,130260,2022-04-01
0209040025 LARINGOSCOPIA,136,136,130260,2022-04-01
0209040041 VIDEOLARINGOSCOPIA,609,609,130260,2022-04-01
0210010045 AORTOGRAFIA ABDOMINAL,1,1,130260,2022-04-01
0210010070 ARTERIOGRAFIA DE MEMBRO,33,33,130260,2022-04-01
0210010096 ARTERIOGRAFIA P/ INVESTIGACAO DE DOENCA ARTERIOSCLEROTICA AORTO-ILIACA E DISTAL,8,8,130260,2022-04-01
0210010142 ARTERIOGRAFIA SELETIVA POR CATETER (POR VASO),2,2,130260,2022-04-01
0210010177 FLEBOGRAFIA DE MEMBRO,10,10,130260,2022-04-01
0210010185 FLEBOGRAFIA DE CAVA INFERIOR E/OU SUPERIOR,19,19,130260,2022-04-01
0211020010 CATETERISMO CARDIACO,181,181,130260,2022-04-01
0211020036 ELETROCARDIOGRAMA,1433,1433,130260,2022-04-01
0211020044 MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),2,2,130260,2022-04-01
0211020052 MONITORIZACAO AMBULATORIAL DE PRESSAO ARTERIAL (MAPA),7,7,130260,2022-04-01
0211020060 TESTE DE ESFORCO / TESTE ERGOMETRICO,11,11,130260,2022-04-01
0211030015 AVALIACAO CINEMATICA E DE PARAMETROS LINEARES,13,13,130260,2022-04-01
"0211030023 AVALIACAO CINETICA, CINEMATICA E DE PARAMETROS LINEARES",2,2,130260,2022-04-01
0211030040 AVALIACAO DE FUNCAO E MECANICA RESPIRATORIA,981,981,130260,2022-04-01
0211030058 AVALIACAO DE FUNCAO E MECANICA RESPIRATORIA COM TRANSDUTORES MICROPROCESSADOS,11,11,130260,2022-04-01
0211030074 AVALIACAO FUNCIONAL MUSCULAR,2281,2281,130260,2022-04-01
0211030082 ELETRODIAGNOSTICO CINETICO FUNCIONAL,7,7,130260,2022-04-01
0211040029 COLPOSCOPIA,235,235,130260,2022-04-01
0211040045 HISTEROSCOPIA (DIAGNOSTICA),2,2,130260,2022-04-01
0211040061 TOCOCARDIOGRAFIA ANTE-PARTO,109,109,130260,2022-04-01
0211050024 ELETROENCEFALOGRAFIA EM VIGILIA C/ OU S/ FOTO-ESTIMULO,24,24,130260,2022-04-01
0211060011 BIOMETRIA ULTRASSONICA (MONOCULAR),775,775,130260,2022-04-01
0211060020 BIOMICROSCOPIA DE FUNDO DE OLHO,450,450,130260,2022-04-01
0211060038 CAMPIMETRIA COMPUTADORIZADA OU MANUAL COM GRAFICO,802,802,130260,2022-04-01
0211060054 CERATOMETRIA,547,547,130260,2022-04-01
0211060062 CURVA DIARIA DE PRESSAO OCULAR CDPO (MINIMO 3 MEDIDAS),360,360,130260,2022-04-01
0211060089 ELETRORETINOGRAFIA,4,4,130260,2022-04-01
0211060100 FUNDOSCOPIA,325,325,130260,2022-04-01
0211060119 GONIOSCOPIA,213,213,130260,2022-04-01
0211060127 MAPEAMENTO DE RETINA,1251,1251,130260,2022-04-01
0211060135 MEDIDA DE OFUSCAMENTO E CONTRASTE,1,1,130260,2022-04-01
0211060143 MICROSCOPIA ESPECULAR DE CORNEA,1067,1067,130260,2022-04-01
0211060151 POTENCIAL DE ACUIDADE VISUAL,14,14,130260,2022-04-01
0211060178 RETINOGRAFIA COLORIDA BINOCULAR,436,436,130260,2022-04-01
0211060186 RETINOGRAFIA FLUORESCENTE BINOCULAR,22,22,130260,2022-04-01
0211060208 TESTE DE PROVOCACAO DE GLAUCOMA,16,16,130260,2022-04-01
0211060224 TESTE DE VISAO DE CORES,82,82,130260,2022-04-01
0211060232 TESTE ORTOPTICO,6,6,130260,2022-04-01
0211060259 TONOMETRIA,1250,1250,130260,2022-04-01
0211060267 TOPOGRAFIA COMPUTADORIZADA DE CORNEA,915,915,130260,2022-04-01
0211060283 TOMOGRAFIA DE COERENCIA OPTICA,69,69,130260,2022-04-01
0211070025 AUDIOMETRIA DE REFORCO VISUAL (VIA AEREA / OSSEA),25,25,130260,2022-04-01
0211070033 AUDIOMETRIA EM CAMPO LIVRE,101,101,130260,2022-04-01
0211070041 AUDIOMETRIA TONAL LIMIAR (VIA AEREA / OSSEA),944,944,130260,2022-04-01
0211070050 AVALIACAO AUDITIVA COMPORTAMENTAL,10,10,130260,2022-04-01
0211070068 AVALIACAO DE LINGUAGEM ESCRITA / LEITURA,70,70,130260,2022-04-01
0211070076 AVALIACAO DE LINGUAGEM ORAL,559,559,130260,2022-04-01
0211070084 AVALIACAO MIOFUNCIONAL DE SISTEMA ESTOMATOGNATICO,262,262,130260,2022-04-01
0211070092 AVALIACAO P/ DIAGNOSTICO DE DEFICIENCIA AUDITIVA,113,113,130260,2022-04-01
0211070106 AVALIACAO P/ DIAGNOSTICO DIFERENCIAL DE DEFICIENCIA AUDITIVA,62,62,130260,2022-04-01
0211070114 AVALIACAO VOCAL,91,91,130260,2022-04-01
0211070122 ELETROCOCLEOGRAFIA,1,1,130260,2022-04-01
0211070149 EMISSOES OTOACUSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),255,255,130260,2022-04-01
0211070157 ESTUDO DE EMISSOES OTOACUSTICAS EVOCADAS TRANSITORIAS E PRODUTOS DE DISTORCAO (EOA),861,861,130260,2022-04-01
0211070173 EXAME DE ORGANIZACAO PERCEPTIVA,26,26,130260,2022-04-01
0211070203 IMITANCIOMETRIA,854,854,130260,2022-04-01
0211070211 LOGOAUDIOMETRIA (LDV-IRF-LRF),815,815,130260,2022-04-01
0211070238 PESQUISA DE FISTULA PERILINFATICA,2,2,130260,2022-04-01
0211070246 PESQUISA DE GANHO DE INSERCAO,9,9,130260,2022-04-01
0211070262 POTENCIAL EVOCADO AUDITIVO DE CURTA MEDIA E LONGA LATENCIA,254,254,130260,2022-04-01
0211070270 POTENCIAL EVOCADO AUDITIVO PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),117,117,130260,2022-04-01
0211070289 PROVA DE FUNCAO TUBARIA,154,154,130260,2022-04-01
0211070297 REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MAIOR DE 3 ANOS,56,56,130260,2022-04-01
0211070300 REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MENOR DE 3 ANOS,4,4,130260,2022-04-01
0211070319 SELECAO E VERIFICACAO DE BENEFICIO DO AASI,223,223,130260,2022-04-01
0211070335 TESTES AUDITIVOS SUPRALIMINARES,1,1,130260,2022-04-01
0211070351 TESTES VESTIBULARES / OTONEUROLOGICOS,58,58,130260,2022-04-01
0211070378 AVALIACAO E SELECAO PRE-CIRURGICA PARA IMPLANTE COCLEAR,4,4,130260,2022-04-01
0211070386 MAPEAMENTO E BALANCEAMENTO DOS ELETRODOS,5,5,130260,2022-04-01
0211070394 POTENCIAL EVOCADO ELETRICAMENTE NO SISTEMA AUDITIVO,1,1,130260,2022-04-01
0211080063 PROVA DE FUNCAO PULMONAR SIMPLES,1,1,130260,2022-04-01
0212010026 EXAMES PRE-TRANSFUSIONAIS I,1471,1471,130260,2022-04-01
0212010034 EXAMES PRE-TRANSFUSIONAIS II,1420,1420,130260,2022-04-01
0213010054 EXAME PARASITOLOGICO DIRETO P/ LEISHMANIAS (LEISHMANIOSE TEGUMENTAR AMERICANA),2,2,130260,2022-04-01
0213010143 HISTOPATOLOGIA P/ IDENTIFICACAO DE HEPATITE C,223,223,130260,2022-04-01
0213010461 PESQUISA DE TRIPANOSSOMAS (NO BARBEIRO),1,1,130260,2022-04-01
